ligand,additive,base,aryl halide,rxn,objective,procedure
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CC1=CC(C)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CN=CC=C1,Clc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CN(C)C(=NC(C)(C)C)N(C)C.Cc1cc(C)on1>>Cc1ccc(Nc2cccnc2)cc1,21.23653704,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC
- Aryl halide: ClC1=CN=CC=C1
- Additive: CC1=CC(C)=NO1
- Base: CC(C)(C)/N=C(N(C)C)/N(C)C
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,O=C(OC)C1=NOC(C2=CC=CS2)=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CN=CC=C1,Clc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CN(C)C(=NC(C)(C)C)N(C)C.COC(=O)c1cc(-c2cccs2)on1>>Cc1ccc(Nc2cccnc2)cc1,2.68455705,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC
- Aryl halide: ClC1=CN=CC=C1
- Additive: O=C(OC)C1=NOC(C2=CC=CS2)=C1
- Base: CC(C)(C)/N=C(N(C)C)/N(C)C
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,CC1=CC(C(OCC)=O)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CN=CC=C1,Brc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.COc1ccc(OC)c(P([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cc(C)on1>>Cc1ccc(Nc2cccnc2)cc1,69.81626316,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC
- Aryl halide: BrC1=CN=CC=C1
- Additive: CC1=CC(C(OCC)=O)=NO1
- Base: CC(C)(C)/N=C(N(C)C)/N(C)C
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC=NO1,CN1CCCN2C1=NCCC2,IC1=CN=CC=C1,Ic1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CN1CCCN2CCCN=C12.Cc1ccno1>>Cc1ccc(Nc2cccnc2)cc1,29.06844689,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2
- Aryl halide: IC1=CN=CC=C1
- Additive: CC1=CC=NO1
- Base: CN1CCCN2C1=NCCC2
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2,C1(C2=CC=CC=C2)=NOC=C1,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,IC1=CN=CC=C1,Ic1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.c1ccc(-c2ccon2)cc1>>Cc1ccc(Nc2cccnc2)cc1,1.834161249,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2
- Aryl halide: IC1=CN=CC=C1
- Additive: C1(C2=CC=CC=C2)=NOC=C1
- Base: CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,O=C(OC)C1=NOC(C2=CC=CO2)=C1,CN1CCCN2C1=NCCC2,ClC1=CN=CC=C1,Clc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.COc1ccc(OC)c(P([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CN1CCCN2CCCN=C12.COC(=O)c1cc(-c2ccco2)on1>>Cc1ccc(Nc2cccnc2)cc1,1.573799128,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC
- Aryl halide: ClC1=CN=CC=C1
- Additive: O=C(OC)C1=NOC(C2=CC=CO2)=C1
- Base: CN1CCCN2C1=NCCC2
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,FC(C=CC=C1F)=C1C2=CC=NO2,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CN=CC=C1,Brc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.COc1ccc(OC)c(P([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CN(C)C(=NC(C)(C)C)N(C)C.Fc1cccc(F)c1-c1ccno1>>Cc1ccc(Nc2cccnc2)cc1,36.92601799,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC
- Aryl halide: BrC1=CN=CC=C1
- Additive: FC(C=CC=C1F)=C1C2=CC=NO2
- Base: CC(C)(C)/N=C(N(C)C)/N(C)C
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2,FC(C=CC=C1F)=C1C2=CC=NO2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,ClC1=CN=CC=C1,Clc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.Fc1cccc(F)c1-c1ccno1>>Cc1ccc(Nc2cccnc2)cc1,16.87891597,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2
- Aryl halide: ClC1=CN=CC=C1
- Additive: FC(C=CC=C1F)=C1C2=CC=NO2
- Base: CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CN=CC=C1,Brc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.Cc1ccno1>>Cc1ccc(Nc2cccnc2)cc1,21.4669222,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2
- Aryl halide: BrC1=CN=CC=C1
- Additive: CC1=CC=NO1
- Base: CC(C)(C)/N=C(N(C)C)/N(C)C
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,CC1=NOC(C2=CC=CC=C2)=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=CN=CC=C1,Ic1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.COc1ccc(OC)c(P([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CN(C)C(=NC(C)(C)C)N(C)C.Cc1cc(-c2ccccc2)on1>>Cc1ccc(Nc2cccnc2)cc1,64.80074025,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC
- Aryl halide: IC1=CN=CC=C1
- Additive: CC1=NOC(C2=CC=CC=C2)=C1
- Base: CC(C)(C)/N=C(N(C)C)/N(C)C
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CC1=CC(C)=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CN=CC=C1,Clc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.Cc1cc(C)on1>>Cc1ccc(Nc2cccnc2)cc1,14.0670777,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2
- Aryl halide: ClC1=CN=CC=C1
- Additive: CC1=CC(C)=NO1
- Base: CC(C)(C)/N=C(N(C)C)/N(C)C
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=CC=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=CN=CC=C1,Ic1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>>Cc1ccc(Nc2cccnc2)cc1,9.091321628,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2
- Aryl halide: IC1=CN=CC=C1
- Additive: C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=CC=NO1
- Base: CC(C)(C)/N=C(N(C)C)/N(C)C
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,O=C(OC)C1=NOC(C2=CC=CO2)=C1,CN1CCCN2C1=NCCC2,BrC1=CN=CC=C1,Brc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.COc1ccc(OC)c(P([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CN1CCCN2CCCN=C12.COC(=O)c1cc(-c2ccco2)on1>>Cc1ccc(Nc2cccnc2)cc1,61.50487524,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC
- Aryl halide: BrC1=CN=CC=C1
- Additive: O=C(OC)C1=NOC(C2=CC=CO2)=C1
- Base: CN1CCCN2C1=NCCC2
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=CC=NO1,CN1CCCN2C1=NCCC2,ClC1=CN=CC=C1,Clc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CN1CCCN2CCCN=C12.c1ccc(CN(Cc2ccccc2)c2ccno2)cc1>>Cc1ccc(Nc2cccnc2)cc1,0.0,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2
- Aryl halide: ClC1=CN=CC=C1
- Additive: C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=CC=NO1
- Base: CN1CCCN2C1=NCCC2
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,O=C(OC)C1=CC=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CN=CC=C1,Brc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.COc1ccc(OC)c(P([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CN(C)C(=NC(C)(C)C)N(C)C.COC(=O)c1ccno1>>Cc1ccc(Nc2cccnc2)cc1,12.57405954,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC
- Aryl halide: BrC1=CN=CC=C1
- Additive: O=C(OC)C1=CC=NO1
- Base: CC(C)(C)/N=C(N(C)C)/N(C)C
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CN=CC=C1,Brc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.c1ccc(CN(Cc2ccccc2)c2ccon2)cc1>>Cc1ccc(Nc2cccnc2)cc1,19.12422917,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2
- Aryl halide: BrC1=CN=CC=C1
- Additive: C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1
- Base: CC(C)(C)/N=C(N(C)C)/N(C)C
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,CC1=C(C(OCC)=O)C=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,BrC1=CN=CC=C1,Brc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.COc1ccc(OC)c(P([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cnoc1C>>Cc1ccc(Nc2cccnc2)cc1,7.466671245,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC
- Aryl halide: BrC1=CN=CC=C1
- Additive: CC1=C(C(OCC)=O)C=NO1
- Base: CC(C)(C)/N=C(N(C)C)/N(C)C
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1,CN1CCCN2C1=NCCC2,ClC1=CN=CC=C1,Clc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CN1CCCN2CCCN=C12.c1ccc(CN(Cc2ccccc2)c2ccon2)cc1>>Cc1ccc(Nc2cccnc2)cc1,36.05104123,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC
- Aryl halide: ClC1=CN=CC=C1
- Additive: C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1
- Base: CN1CCCN2C1=NCCC2
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,CC1=C(C(OCC)=O)C=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,IC1=CN=CC=C1,Ic1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.COc1ccc(OC)c(P([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cnoc1C>>Cc1ccc(Nc2cccnc2)cc1,17.36013023,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC
- Aryl halide: IC1=CN=CC=C1
- Additive: CC1=C(C(OCC)=O)C=NO1
- Base: CC(C)(C)/N=C(N(C)C)/N(C)C
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,O=C(OC)C1=CC=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CN=CC=C1,Clc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.COC(=O)c1ccno1>>Cc1ccc(Nc2cccnc2)cc1,0.894637207,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2
- Aryl halide: ClC1=CN=CC=C1
- Additive: O=C(OC)C1=CC=NO1
- Base: CC(C)(C)/N=C(N(C)C)/N(C)C
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2,CC1=CC(C(OCC)=O)=NO1,CN1CCCN2C1=NCCC2,IC1=CN=CC=C1,Ic1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN1CCCN2CCCN=C12.CCOC(=O)c1cc(C)on1>>Cc1ccc(Nc2cccnc2)cc1,91.48509414,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2
- Aryl halide: IC1=CN=CC=C1
- Additive: CC1=CC(C(OCC)=O)=NO1
- Base: CN1CCCN2C1=NCCC2
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2,FC(C=CC=C1F)=C1C2=CC=NO2,CN1CCCN2C1=NCCC2,IC1=CN=CC=C1,Ic1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN1CCCN2CCCN=C12.Fc1cccc(F)c1-c1ccno1>>Cc1ccc(Nc2cccnc2)cc1,79.16863895,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2
- Aryl halide: IC1=CN=CC=C1
- Additive: FC(C=CC=C1F)=C1C2=CC=NO2
- Base: CN1CCCN2C1=NCCC2
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,COC1=NOC(C(OCC)=O)=C1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CN=CC=C1,Clc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cc(OC)no1>>Cc1ccc(Nc2cccnc2)cc1,2.790822418,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC
- Aryl halide: ClC1=CN=CC=C1
- Additive: COC1=NOC(C(OCC)=O)=C1
- Base: CC(C)(C)/N=C(N(C)C)/N(C)C
"
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC,CC1=C(C(OCC)=O)C=NO1,CC(C)(C)/N=C(N(C)C)/N(C)C,ClC1=CN=CC=C1,Clc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.COc1ccc(OC)c(P([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cnoc1C>>Cc1ccc(Nc2cccnc2)cc1,0.0,"Reaction Setup
The following solutions were prepared in DMSO:
- Ligand: CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC
- Aryl halide: ClC1=CN=CC=C1
- Additive: CC1=C(C(OCC)=O)C=NO1
- Base: CC(C)(C)/N=C(N(C)C)/N(C)C
"
