colsample_bytree,eta,max_depth,reg_lambda,test_acc
0.6,0.46293736,20.0,2.1601195,0.722610912799592
0.6,0.46293736,20.0,10.079369,0.724405915349312
0.6,0.46293736,20.0,47.031506,0.724038755736869
0.6,0.46293736,20.0,219.45445,0.724569097399286
0.6,0.46293736,20.0,1024.0,0.725731769505354
0.6,0.46293736,32.0,0.0009765625,0.720428352881183
0.6,0.46293736,32.0,0.004556754,0.720836308006119
0.6,0.46293736,32.0,0.021262344,0.721529831718511
0.6,0.46293736,32.0,0.099212565,0.722243753187149
0.6,0.46293736,32.0,0.46293736,0.721835798062213
0.6,0.46293736,32.0,2.1601195,0.724201937786843
0.6,0.46293736,32.0,10.079369,0.724344722080571
0.6,0.46293736,32.0,47.031506,0.725935747067822
0.6,0.46293736,32.0,219.45445,0.724773074961754
0.6,0.46293736,32.0,1024.0,0.726710861805201
0.6,0.46293736,50.0,0.0009765625,0.718898521162672
0.6,0.46293736,50.0,0.004556754,0.720775114737379
0.6,0.46293736,50.0,0.021262344,0.721570627231005
0.6,0.46293736,50.0,0.099212565,0.720142784293728
0.6,0.46293736,50.0,0.46293736,0.72281489036206
0.6,0.46293736,50.0,2.1601195,0.723100458949516
0.6,0.46293736,50.0,10.079369,0.723671596124426
0.6,0.46293736,50.0,47.031506,0.725446200917899
0.6,0.46293736,50.0,219.45445,0.725548189699133
0.6,0.46293736,50.0,1024.0,0.725854156042835
0.6,1.0,1.0,0.0009765625,0.700316165221826
0.6,1.0,1.0,0.004556754,0.700622131565528
0.6,1.0,1.0,0.021262344,0.700316165221826
0.6,1.0,1.0,0.099212565,0.700458949515553
0.6,1.0,1.0,0.46293736,0.700520142784294
0.6,1.0,1.0,2.1601195,0.700316165221826
0.6,1.0,1.0,10.079369,0.700642529321775
0.6,1.0,1.0,47.031506,0.700520142784294
0.6,1.0,1.0,219.45445,0.701213666496685
0.6,1.0,1.0,1024.0,0.699887812340643
0.6,1.0,2.0,0.0009765625,0.717348291687914
0.6,1.0,2.0,0.004556754,0.717613462519123
0.6,1.0,2.0,0.021262344,0.716838347781744
0.6,1.0,2.0,0.099212565,0.716777154513004
0.6,1.0,2.0,0.46293736,0.716634370219276
0.6,1.0,2.0,2.1601195,0.716981132075472
0.6,1.0,2.0,10.079369,0.719449260581336
0.6,1.0,2.0,47.031506,0.719428862825089
0.6,1.0,2.0,219.45445,0.717368689444161
0.6,1.0,2.0,1024.0,0.715614482406935
0.6,1.0,3.0,0.0009765625,0.719388067312596
0.6,1.0,3.0,0.004556754,0.718796532381438
0.6,1.0,3.0,0.021262344,0.717735849056604
0.6,1.0,3.0,0.099212565,0.7180826109128
0.6,1.0,3.0,0.46293736,0.71865374808771
0.6,1.0,3.0,2.1601195,0.719755226925038
0.6,1.0,3.0,10.079369,0.719796022437532
0.6,1.0,3.0,47.031506,0.721631820499745
0.6,1.0,3.0,219.45445,0.721998980112188
0.6,1.0,3.0,1024.0,0.722468128505864
0.6,1.0,5.0,0.0009765625,0.717287098419174
0.6,1.0,5.0,0.004556754,0.716573176950535
0.6,1.0,5.0,0.021262344,0.717164711881693
0.6,1.0,5.0,0.099212565,0.715696073431922
0.6,1.0,5.0,0.46293736,0.716899541050484
0.6,1.0,5.0,2.1601195,0.718327383987761
0.6,1.0,5.0,10.079369,0.720081591024987
0.6,1.0,5.0,47.031506,0.718123406425293
0.6,1.0,5.0,219.45445,0.722957674655788
0.6,1.0,5.0,1024.0,0.72460989291178
0.6,1.0,8.0,0.0009765625,0.718531361550229
0.6,1.0,8.0,0.004556754,0.719122896481387
0.6,1.0,8.0,0.021262344,0.717593064762876
0.6,1.0,8.0,0.099212565,0.717368689444161
0.6,1.0,8.0,0.46293736,0.718470168281489
0.6,1.0,8.0,2.1601195,0.719857215706272
0.6,1.0,8.0,10.079369,0.719469658337583
0.6,1.0,8.0,47.031506,0.720673125956145
0.6,1.0,8.0,219.45445,0.721244263131055
0.6,1.0,8.0,1024.0,0.724099949005609
0.6,1.0,13.0,0.0009765625,0.719673635900051
0.6,1.0,13.0,0.004556754,0.72089750127486
0.6,1.0,13.0,0.021262344,0.720877103518613
0.6,1.0,13.0,0.099212565,0.721774604793473
0.6,1.0,13.0,0.46293736,0.721937786843447
0.6,1.0,13.0,2.1601195,0.72134625191229
0.6,1.0,13.0,10.079369,0.72556858745538
0.6,1.0,13.0,47.031506,0.725140234574197
0.6,1.0,13.0,219.45445,0.726792452830189
0.6,1.0,13.0,1024.0,0.726588475267721
0.6,1.0,20.0,0.0009765625,0.721509433962264
0.6,1.0,20.0,0.004556754,0.71955124936257
0.6,1.0,20.0,0.021262344,0.721713411524732
0.6,1.0,20.0,0.099212565,0.719796022437532
0.6,1.0,20.0,0.46293736,0.72146863844977
0.6,1.0,20.0,2.1601195,0.722610912799592
0.6,1.0,20.0,10.079369,0.724405915349312
0.6,1.0,20.0,47.031506,0.724038755736869
0.6,1.0,20.0,219.45445,0.724569097399286
0.6,1.0,20.0,1024.0,0.725731769505354
0.6,1.0,32.0,0.0009765625,0.720428352881183
0.6,1.0,32.0,0.004556754,0.720836308006119
0.6,1.0,32.0,0.021262344,0.721529831718511
0.6,1.0,32.0,0.099212565,0.722243753187149
0.6,1.0,32.0,0.46293736,0.721835798062213
0.6,1.0,32.0,2.1601195,0.724201937786843
0.6,1.0,32.0,10.079369,0.724344722080571
0.6,1.0,32.0,47.031506,0.725935747067822
0.6,1.0,32.0,219.45445,0.724773074961754
0.6,1.0,32.0,1024.0,0.726710861805201
0.6,1.0,50.0,0.0009765625,0.718898521162672
0.6,1.0,50.0,0.004556754,0.720775114737379
0.6,1.0,50.0,0.021262344,0.721570627231005
0.6,1.0,50.0,0.099212565,0.720142784293728
0.6,1.0,50.0,0.46293736,0.72281489036206
0.6,1.0,50.0,2.1601195,0.723100458949516
0.6,1.0,50.0,10.079369,0.723671596124426
0.6,1.0,50.0,47.031506,0.725446200917899
0.6,1.0,50.0,219.45445,0.725548189699133
0.6,1.0,50.0,1024.0,0.725854156042835
0.7,0.0009765625,1.0,0.0009765625,0.700458949515553
0.7,0.0009765625,1.0,0.004556754,0.700377358490566
0.7,0.0009765625,1.0,0.021262344,0.700581336053034
0.7,0.0009765625,1.0,0.099212565,0.700764915859255
0.7,0.0009765625,1.0,0.46293736,0.70041815400306
0.7,0.0009765625,1.0,2.1601195,0.700295767465579
0.7,0.0009765625,1.0,10.079369,0.700826109127996
0.7,0.0009765625,1.0,47.031506,0.700152983171851
0.7,0.0009765625,1.0,219.45445,0.701091279959205
0.7,0.0009765625,1.0,1024.0,0.699622641509434
0.7,0.0009765625,2.0,0.0009765625,0.716879143294238
0.7,0.0009765625,2.0,0.004556754,0.716613972463029
0.7,0.0009765625,2.0,0.021262344,0.715573686894442
0.7,0.0009765625,2.0,0.099212565,0.715716471188169
0.7,0.0009765625,2.0,0.46293736,0.716695563488016
0.7,0.0009765625,2.0,2.1601195,0.717266700662927
0.7,0.0009765625,2.0,10.079369,0.718225395206527
0.7,0.0009765625,2.0,47.031506,0.719326874043855
0.7,0.0009765625,2.0,219.45445,0.718021417644059
0.7,0.0009765625,2.0,1024.0,0.716777154513004
0.7,0.0009765625,3.0,0.0009765625,0.718164201937787
0.7,0.0009765625,3.0,0.004556754,0.717858235594085
0.7,0.0009765625,3.0,0.021262344,0.71949005609383
0.7,0.0009765625,3.0,0.099212565,0.71820499745028
0.7,0.0009765625,3.0,0.46293736,0.71853136155023
0.7,0.0009765625,3.0,2.1601195,0.719163691993881
0.7,0.0009765625,3.0,10.079369,0.720020397756247
0.7,0.0009765625,3.0,47.031506,0.721305456399796
0.7,0.0009765625,3.0,219.45445,0.721958184599694
0.7,0.0009765625,3.0,1024.0,0.723182049974503
0.7,0.0009765625,5.0,0.0009765625,0.717858235594085
0.7,0.0009765625,5.0,0.004556754,0.714982151963284
0.7,0.0009765625,5.0,0.021262344,0.717042325344212
0.7,0.0009765625,5.0,0.099212565,0.716552779194289
0.7,0.0009765625,5.0,0.46293736,0.714207037225905
0.7,0.0009765625,5.0,2.1601195,0.720305966343702
0.7,0.0009765625,5.0,10.079369,0.717756246812851
0.7,0.0009765625,5.0,47.031506,0.719694033656298
0.7,0.0009765625,5.0,219.45445,0.721713411524732
0.7,0.0009765625,5.0,1024.0,0.724079551249363
0.7,0.0009765625,8.0,0.0009765625,0.717511473737889
0.7,0.0009765625,8.0,0.004556754,0.719510453850077
0.7,0.0009765625,8.0,0.021262344,0.720224375318715
0.7,0.0009765625,8.0,0.099212565,0.7190413054564
0.7,0.0009765625,8.0,0.46293736,0.719020907700153
0.7,0.0009765625,8.0,2.1601195,0.718408975012749
0.7,0.0009765625,8.0,10.079369,0.720979092299847
0.7,0.0009765625,8.0,47.031506,0.719918408975013
0.7,0.0009765625,8.0,219.45445,0.72224375318715
0.7,0.0009765625,8.0,1024.0,0.723528811830699
0.7,0.0009765625,13.0,0.0009765625,0.721570627231005
0.7,0.0009765625,13.0,0.004556754,0.722896481387048
0.7,0.0009765625,13.0,0.021262344,0.720775114737379
0.7,0.0009765625,13.0,0.099212565,0.722039775624681
0.7,0.0009765625,13.0,0.46293736,0.721978582355941
0.7,0.0009765625,13.0,2.1601195,0.724283528811831
0.7,0.0009765625,13.0,10.079369,0.725609382967874
0.7,0.0009765625,13.0,47.031506,0.72422233554309
0.7,0.0009765625,13.0,219.45445,0.724548699643039
0.7,0.0009765625,13.0,1024.0,0.724752677205508
0.7,0.0009765625,20.0,0.0009765625,0.722610912799592
0.7,0.0009765625,20.0,0.004556754,0.721264660887302
0.7,0.0009765625,20.0,0.021262344,0.721693013768485
0.7,0.0009765625,20.0,0.099212565,0.722998470168281
0.7,0.0009765625,20.0,0.46293736,0.722570117287098
0.7,0.0009765625,20.0,2.1601195,0.725548189699133
0.7,0.0009765625,20.0,10.079369,0.724487506374299
0.7,0.0009765625,20.0,47.031506,0.725242223355431
0.7,0.0009765625,20.0,219.45445,0.725160632330444
0.7,0.0009765625,20.0,1024.0,0.726384497705252
0.7,0.0009765625,32.0,0.0009765625,0.7219173890872
0.7,0.0009765625,32.0,0.004556754,0.723080061193269
0.7,0.0009765625,32.0,0.021262344,0.722529321774605
0.7,0.0009765625,32.0,0.099212565,0.722080571137175
0.7,0.0009765625,32.0,0.46293736,0.721815400305966
0.7,0.0009765625,32.0,2.1601195,0.723182049974503
0.7,0.0009765625,32.0,10.079369,0.724773074961754
0.7,0.0009765625,32.0,47.031506,0.724691483936767
0.7,0.0009765625,32.0,219.45445,0.72562978072412
0.7,0.0009765625,32.0,1024.0,0.726343702192759
0.7,0.0009765625,50.0,0.0009765625,0.72146863844977
0.7,0.0009765625,50.0,0.004556754,0.721244263131056
0.7,0.0009765625,50.0,0.021262344,0.721509433962264
0.7,0.0009765625,50.0,0.099212565,0.722916879143294
0.7,0.0009765625,50.0,0.46293736,0.721733809280979
0.7,0.0009765625,50.0,2.1601195,0.725201427842937
0.7,0.0009765625,50.0,10.079369,0.724589495155533
0.7,0.0009765625,50.0,47.031506,0.726649668536461
0.7,0.0009765625,50.0,219.45445,0.726486486486487
0.7,0.0009765625,50.0,1024.0,0.727628760836308
0.7,0.0021094917,1.0,0.0009765625,0.700458949515553
0.7,0.0021094917,1.0,0.004556754,0.700377358490566
0.7,0.0021094917,1.0,0.021262344,0.700581336053034
0.7,0.0021094917,1.0,0.099212565,0.700764915859255
0.7,0.0021094917,1.0,0.46293736,0.70041815400306
0.7,0.0021094917,1.0,2.1601195,0.700295767465579
0.7,0.0021094917,1.0,10.079369,0.700826109127996
0.7,0.0021094917,1.0,47.031506,0.700152983171851
0.7,0.0021094917,1.0,219.45445,0.701091279959205
0.7,0.0021094917,1.0,1024.0,0.699622641509434
0.7,0.0021094917,2.0,0.0009765625,0.716879143294238
0.7,0.0021094917,2.0,0.004556754,0.716613972463029
0.7,0.0021094917,2.0,0.021262344,0.715573686894442
0.7,0.0021094917,2.0,0.099212565,0.715716471188169
0.7,0.0021094917,2.0,0.46293736,0.716695563488016
0.7,0.0021094917,2.0,2.1601195,0.717266700662927
0.7,0.0021094917,2.0,10.079369,0.718225395206527
0.7,0.0021094917,2.0,47.031506,0.719326874043855
0.7,0.0021094917,2.0,219.45445,0.718021417644059
0.7,0.0021094917,2.0,1024.0,0.716777154513004
0.7,0.0021094917,3.0,0.0009765625,0.718164201937787
0.7,0.0021094917,3.0,0.004556754,0.717858235594085
0.7,0.0021094917,3.0,0.021262344,0.71949005609383
0.7,0.0021094917,3.0,0.099212565,0.71820499745028
0.7,0.0021094917,3.0,0.46293736,0.71853136155023
0.7,0.0021094917,3.0,2.1601195,0.719163691993881
0.7,0.0021094917,3.0,10.079369,0.720020397756247
0.7,0.0021094917,3.0,47.031506,0.721305456399796
0.7,0.0021094917,3.0,219.45445,0.721958184599694
0.7,0.0021094917,3.0,1024.0,0.723182049974503
0.7,0.0021094917,5.0,0.0009765625,0.717858235594085
0.7,0.0021094917,5.0,0.004556754,0.714982151963284
0.7,0.0021094917,5.0,0.021262344,0.717042325344212
0.7,0.0021094917,5.0,0.099212565,0.716552779194289
0.7,0.0021094917,5.0,0.46293736,0.714207037225905
0.7,0.0021094917,5.0,2.1601195,0.720305966343702
0.7,0.0021094917,5.0,10.079369,0.717756246812851
0.7,0.0021094917,5.0,47.031506,0.719694033656298
0.7,0.0021094917,5.0,219.45445,0.721713411524732
0.7,0.0021094917,5.0,1024.0,0.724079551249363
0.7,0.0021094917,8.0,0.0009765625,0.717511473737889
0.7,0.0021094917,8.0,0.004556754,0.719510453850077
0.7,0.0021094917,8.0,0.021262344,0.720224375318715
0.7,0.0021094917,8.0,0.099212565,0.7190413054564
0.7,0.0021094917,8.0,0.46293736,0.719020907700153
0.7,0.0021094917,8.0,2.1601195,0.718408975012749
0.7,0.0021094917,8.0,10.079369,0.720979092299847
0.7,0.0021094917,8.0,47.031506,0.719918408975013
0.7,0.0021094917,8.0,219.45445,0.72224375318715
0.7,0.0021094917,8.0,1024.0,0.723528811830699
0.7,0.0021094917,13.0,0.0009765625,0.721570627231005
0.7,0.0021094917,13.0,0.004556754,0.722896481387048
0.7,0.0021094917,13.0,0.021262344,0.720775114737379
0.7,0.0021094917,13.0,0.099212565,0.722039775624681
0.7,0.0021094917,13.0,0.46293736,0.721978582355941
0.7,0.0021094917,13.0,2.1601195,0.724283528811831
0.7,0.0021094917,13.0,10.079369,0.725609382967874
0.7,0.0021094917,13.0,47.031506,0.72422233554309
0.7,0.0021094917,13.0,219.45445,0.724548699643039
0.7,0.0021094917,13.0,1024.0,0.724752677205508
0.7,0.0021094917,20.0,0.0009765625,0.722610912799592
0.7,0.0021094917,20.0,0.004556754,0.721264660887302
0.7,0.0021094917,20.0,0.021262344,0.721693013768485
0.7,0.0021094917,20.0,0.099212565,0.722998470168281
0.7,0.0021094917,20.0,0.46293736,0.722570117287098
0.7,0.0021094917,20.0,2.1601195,0.725548189699133
0.7,0.0021094917,20.0,10.079369,0.724487506374299
0.7,0.0021094917,20.0,47.031506,0.725242223355431
0.7,0.0021094917,20.0,219.45445,0.725160632330444
0.7,0.0021094917,20.0,1024.0,0.726384497705252
0.7,0.0021094917,32.0,0.0009765625,0.7219173890872
0.7,0.0021094917,32.0,0.004556754,0.723080061193269
0.7,0.0021094917,32.0,0.021262344,0.722529321774605
0.7,0.0021094917,32.0,0.099212565,0.722080571137175
0.7,0.0021094917,32.0,0.46293736,0.721815400305966
0.7,0.0021094917,32.0,2.1601195,0.723182049974503
0.7,0.0021094917,32.0,10.079369,0.724773074961754
0.7,0.0021094917,32.0,47.031506,0.724691483936767
0.7,0.0021094917,32.0,219.45445,0.72562978072412
0.7,0.0021094917,32.0,1024.0,0.726343702192759
0.7,0.0021094917,50.0,0.0009765625,0.72146863844977
0.7,0.0021094917,50.0,0.004556754,0.721244263131056
0.7,0.0021094917,50.0,0.021262344,0.721509433962264
0.7,0.0021094917,50.0,0.099212565,0.722916879143294
0.7,0.0021094917,50.0,0.46293736,0.721733809280979
0.7,0.0021094917,50.0,2.1601195,0.725201427842937
0.7,0.0021094917,50.0,10.079369,0.724589495155533
0.7,0.0021094917,50.0,47.031506,0.726649668536461
0.7,0.0021094917,50.0,219.45445,0.726486486486487
0.7,0.0021094917,50.0,1024.0,0.727628760836308
0.7,0.004556754,1.0,0.0009765625,0.700458949515553
0.7,0.004556754,1.0,0.004556754,0.700377358490566
0.7,0.004556754,1.0,0.021262344,0.700581336053034
0.7,0.004556754,1.0,0.099212565,0.700764915859255
0.7,0.004556754,1.0,0.46293736,0.70041815400306
0.7,0.004556754,1.0,2.1601195,0.700295767465579
0.7,0.004556754,1.0,10.079369,0.700826109127996
0.7,0.004556754,1.0,47.031506,0.700152983171851
0.7,0.004556754,1.0,219.45445,0.701091279959205
0.7,0.004556754,1.0,1024.0,0.699622641509434
0.7,0.004556754,2.0,0.0009765625,0.716879143294238
0.7,0.004556754,2.0,0.004556754,0.716613972463029
0.7,0.004556754,2.0,0.021262344,0.715573686894442
0.7,0.004556754,2.0,0.099212565,0.715716471188169
0.7,0.004556754,2.0,0.46293736,0.716695563488016
0.7,0.004556754,2.0,2.1601195,0.717266700662927
0.7,0.004556754,2.0,10.079369,0.718225395206527
0.7,0.004556754,2.0,47.031506,0.719326874043855
0.7,0.004556754,2.0,219.45445,0.718021417644059
0.7,0.004556754,2.0,1024.0,0.716777154513004
0.7,0.004556754,3.0,0.0009765625,0.718164201937787
0.7,0.004556754,3.0,0.004556754,0.717858235594085
0.7,0.004556754,3.0,0.021262344,0.71949005609383
0.7,0.004556754,3.0,0.099212565,0.71820499745028
0.7,0.004556754,3.0,0.46293736,0.71853136155023
0.7,0.004556754,3.0,2.1601195,0.719163691993881
0.7,0.004556754,3.0,10.079369,0.720020397756247
0.7,0.004556754,3.0,47.031506,0.721305456399796
0.7,0.004556754,3.0,219.45445,0.721958184599694
0.7,0.004556754,3.0,1024.0,0.723182049974503
0.7,0.004556754,5.0,0.0009765625,0.717858235594085
0.7,0.004556754,5.0,0.004556754,0.714982151963284
0.7,0.004556754,5.0,0.021262344,0.717042325344212
0.7,0.004556754,5.0,0.099212565,0.716552779194289
0.7,0.004556754,5.0,0.46293736,0.714207037225905
0.7,0.004556754,5.0,2.1601195,0.720305966343702
0.7,0.004556754,5.0,10.079369,0.717756246812851
0.7,0.004556754,5.0,47.031506,0.719694033656298
0.7,0.004556754,5.0,219.45445,0.721713411524732
0.7,0.004556754,5.0,1024.0,0.724079551249363
0.7,0.004556754,8.0,0.0009765625,0.717511473737889
0.7,0.004556754,8.0,0.004556754,0.719510453850077
0.7,0.004556754,8.0,0.021262344,0.720224375318715
0.7,0.004556754,8.0,0.099212565,0.7190413054564
0.7,0.004556754,8.0,0.46293736,0.719020907700153
0.7,0.004556754,8.0,2.1601195,0.718408975012749
0.7,0.004556754,8.0,10.079369,0.720979092299847
0.7,0.004556754,8.0,47.031506,0.719918408975013
0.7,0.004556754,8.0,219.45445,0.72224375318715
0.7,0.004556754,8.0,1024.0,0.723528811830699
0.7,0.004556754,13.0,0.0009765625,0.721570627231005
0.7,0.004556754,13.0,0.004556754,0.722896481387048
0.7,0.004556754,13.0,0.021262344,0.720775114737379
0.7,0.004556754,13.0,0.099212565,0.722039775624681
0.7,0.004556754,13.0,0.46293736,0.721978582355941
0.7,0.004556754,13.0,2.1601195,0.724283528811831
0.7,0.004556754,13.0,10.079369,0.725609382967874
0.7,0.004556754,13.0,47.031506,0.72422233554309
0.7,0.004556754,13.0,219.45445,0.724548699643039
0.7,0.004556754,13.0,1024.0,0.724752677205508
0.7,0.004556754,20.0,0.0009765625,0.722610912799592
0.7,0.004556754,20.0,0.004556754,0.721264660887302
0.7,0.004556754,20.0,0.021262344,0.721693013768485
0.7,0.004556754,20.0,0.099212565,0.722998470168281
0.7,0.004556754,20.0,0.46293736,0.722570117287098
0.7,0.004556754,20.0,2.1601195,0.725548189699133
0.7,0.004556754,20.0,10.079369,0.724487506374299
0.7,0.004556754,20.0,47.031506,0.725242223355431
0.7,0.004556754,20.0,219.45445,0.725160632330444
0.7,0.004556754,20.0,1024.0,0.726384497705252
0.7,0.004556754,32.0,0.0009765625,0.7219173890872
0.7,0.004556754,32.0,0.004556754,0.723080061193269
0.7,0.004556754,32.0,0.021262344,0.722529321774605
0.7,0.004556754,32.0,0.099212565,0.722080571137175
0.7,0.004556754,32.0,0.46293736,0.721815400305966
0.7,0.004556754,32.0,2.1601195,0.723182049974503
0.7,0.004556754,32.0,10.079369,0.724773074961754
0.7,0.004556754,32.0,47.031506,0.724691483936767
0.7,0.004556754,32.0,219.45445,0.72562978072412
0.7,0.004556754,32.0,1024.0,0.726343702192759
0.7,0.004556754,50.0,0.0009765625,0.72146863844977
0.7,0.004556754,50.0,0.004556754,0.721244263131056
0.7,0.004556754,50.0,0.021262344,0.721509433962264
0.7,0.004556754,50.0,0.099212565,0.722916879143294
0.7,0.004556754,50.0,0.46293736,0.721733809280979
0.7,0.004556754,50.0,2.1601195,0.725201427842937
0.7,0.004556754,50.0,10.079369,0.724589495155533
0.7,0.004556754,50.0,47.031506,0.726649668536461
0.7,0.004556754,50.0,219.45445,0.726486486486487
0.7,0.004556754,50.0,1024.0,0.727628760836308
0.7,0.009843133,1.0,0.0009765625,0.700458949515553
0.7,0.009843133,1.0,0.004556754,0.700377358490566
0.7,0.009843133,1.0,0.021262344,0.700581336053034
0.7,0.009843133,1.0,0.099212565,0.700764915859255
0.7,0.009843133,1.0,0.46293736,0.70041815400306
0.7,0.009843133,1.0,2.1601195,0.700295767465579
0.7,0.009843133,1.0,10.079369,0.700826109127996
0.7,0.009843133,1.0,47.031506,0.700152983171851
0.7,0.009843133,1.0,219.45445,0.701091279959205
0.7,0.009843133,1.0,1024.0,0.699622641509434
0.7,0.009843133,2.0,0.0009765625,0.716879143294238
0.7,0.009843133,2.0,0.004556754,0.716613972463029
0.7,0.009843133,2.0,0.021262344,0.715573686894442
0.7,0.009843133,2.0,0.099212565,0.715716471188169
0.7,0.009843133,2.0,0.46293736,0.716695563488016
0.7,0.009843133,2.0,2.1601195,0.717266700662927
0.7,0.009843133,2.0,10.079369,0.718225395206527
0.7,0.009843133,2.0,47.031506,0.719326874043855
0.7,0.009843133,2.0,219.45445,0.718021417644059
0.7,0.009843133,2.0,1024.0,0.716777154513004
0.7,0.009843133,3.0,0.0009765625,0.718164201937787
0.7,0.009843133,3.0,0.004556754,0.717858235594085
0.7,0.009843133,3.0,0.021262344,0.71949005609383
0.7,0.009843133,3.0,0.099212565,0.71820499745028
0.7,0.009843133,3.0,0.46293736,0.71853136155023
0.7,0.009843133,3.0,2.1601195,0.719163691993881
0.7,0.009843133,3.0,10.079369,0.720020397756247
0.7,0.009843133,3.0,47.031506,0.721305456399796
0.7,0.009843133,3.0,219.45445,0.721958184599694
0.7,0.009843133,3.0,1024.0,0.723182049974503
0.7,0.009843133,5.0,0.0009765625,0.717858235594085
0.7,0.009843133,5.0,0.004556754,0.714982151963284
0.7,0.009843133,5.0,0.021262344,0.717042325344212
0.7,0.009843133,5.0,0.099212565,0.716552779194289
0.7,0.009843133,5.0,0.46293736,0.714207037225905
0.7,0.009843133,5.0,2.1601195,0.720305966343702
0.7,0.009843133,5.0,10.079369,0.717756246812851
0.7,0.009843133,5.0,47.031506,0.719694033656298
0.7,0.009843133,5.0,219.45445,0.721713411524732
0.7,0.009843133,5.0,1024.0,0.724079551249363
0.7,0.009843133,8.0,0.0009765625,0.717511473737889
0.7,0.009843133,8.0,0.004556754,0.719510453850077
0.7,0.009843133,8.0,0.021262344,0.720224375318715
0.7,0.009843133,8.0,0.099212565,0.7190413054564
0.7,0.009843133,8.0,0.46293736,0.719020907700153
0.7,0.009843133,8.0,2.1601195,0.718408975012749
0.7,0.009843133,8.0,10.079369,0.720979092299847
0.7,0.009843133,8.0,47.031506,0.719918408975013
0.7,0.009843133,8.0,219.45445,0.72224375318715
0.7,0.009843133,8.0,1024.0,0.723528811830699
0.7,0.009843133,13.0,0.0009765625,0.721570627231005
0.7,0.009843133,13.0,0.004556754,0.722896481387048
0.7,0.009843133,13.0,0.021262344,0.720775114737379
0.7,0.009843133,13.0,0.099212565,0.722039775624681
0.7,0.009843133,13.0,0.46293736,0.721978582355941
0.7,0.009843133,13.0,2.1601195,0.724283528811831
0.7,0.009843133,13.0,10.079369,0.725609382967874
0.7,0.009843133,13.0,47.031506,0.72422233554309
0.7,0.009843133,13.0,219.45445,0.724548699643039
0.7,0.009843133,13.0,1024.0,0.724752677205508
0.7,0.009843133,20.0,0.0009765625,0.722610912799592
0.7,0.009843133,20.0,0.004556754,0.721264660887302
0.7,0.009843133,20.0,0.021262344,0.721693013768485
0.7,0.009843133,20.0,0.099212565,0.722998470168281
0.7,0.009843133,20.0,0.46293736,0.722570117287098
0.7,0.009843133,20.0,2.1601195,0.725548189699133
0.7,0.009843133,20.0,10.079369,0.724487506374299
0.7,0.009843133,20.0,47.031506,0.725242223355431
0.7,0.009843133,20.0,219.45445,0.725160632330444
0.7,0.009843133,20.0,1024.0,0.726384497705252
0.7,0.009843133,32.0,0.0009765625,0.7219173890872
0.7,0.009843133,32.0,0.004556754,0.723080061193269
0.7,0.009843133,32.0,0.021262344,0.722529321774605
0.7,0.009843133,32.0,0.099212565,0.722080571137175
0.7,0.009843133,32.0,0.46293736,0.721815400305966
0.7,0.009843133,32.0,2.1601195,0.723182049974503
0.7,0.009843133,32.0,10.079369,0.724773074961754
0.7,0.009843133,32.0,47.031506,0.724691483936767
0.7,0.009843133,32.0,219.45445,0.72562978072412
0.7,0.009843133,32.0,1024.0,0.726343702192759
0.7,0.009843133,50.0,0.0009765625,0.72146863844977
0.7,0.009843133,50.0,0.004556754,0.721244263131056
0.7,0.009843133,50.0,0.021262344,0.721509433962264
0.7,0.009843133,50.0,0.099212565,0.722916879143294
0.7,0.009843133,50.0,0.46293736,0.721733809280979
0.7,0.009843133,50.0,2.1601195,0.725201427842937
0.7,0.009843133,50.0,10.079369,0.724589495155533
0.7,0.009843133,50.0,47.031506,0.726649668536461
0.7,0.009843133,50.0,219.45445,0.726486486486487
0.7,0.009843133,50.0,1024.0,0.727628760836308
0.7,0.021262344,1.0,0.0009765625,0.700458949515553
0.7,0.021262344,1.0,0.004556754,0.700377358490566
0.7,0.021262344,1.0,0.021262344,0.700581336053034
0.7,0.021262344,1.0,0.099212565,0.700764915859255
0.7,0.021262344,1.0,0.46293736,0.70041815400306
0.7,0.021262344,1.0,2.1601195,0.700295767465579
0.7,0.021262344,1.0,10.079369,0.700826109127996
0.7,0.021262344,1.0,47.031506,0.700152983171851
0.7,0.021262344,1.0,219.45445,0.701091279959205
0.7,0.021262344,1.0,1024.0,0.699622641509434
0.7,0.021262344,2.0,0.0009765625,0.716879143294238
0.7,0.021262344,2.0,0.004556754,0.716613972463029
0.7,0.021262344,2.0,0.021262344,0.715573686894442
0.7,0.021262344,2.0,0.099212565,0.715716471188169
0.7,0.021262344,2.0,0.46293736,0.716695563488016
0.7,0.021262344,2.0,2.1601195,0.717266700662927
0.7,0.021262344,2.0,10.079369,0.718225395206527
0.7,0.021262344,2.0,47.031506,0.719326874043855
0.7,0.021262344,2.0,219.45445,0.718021417644059
0.7,0.021262344,2.0,1024.0,0.716777154513004
0.7,0.021262344,3.0,0.0009765625,0.718164201937787
0.7,0.021262344,3.0,0.004556754,0.717858235594085
0.7,0.021262344,3.0,0.021262344,0.71949005609383
0.7,0.021262344,3.0,0.099212565,0.71820499745028
0.7,0.021262344,3.0,0.46293736,0.71853136155023
0.7,0.021262344,3.0,2.1601195,0.719163691993881
0.7,0.021262344,3.0,10.079369,0.720020397756247
0.7,0.021262344,3.0,47.031506,0.721305456399796
0.7,0.021262344,3.0,219.45445,0.721958184599694
