max_depth,max_features,min_samples_leaf,min_samples_split,test_acc
13.0,0.22222222,3.0,20.0,0.703783783783784
13.0,0.22222222,3.0,32.0,0.703069862315145
13.0,0.22222222,3.0,50.0,0.704008159102499
13.0,0.22222222,3.0,80.0,0.703151453340133
13.0,0.22222222,3.0,128.0,0.701744008159103
13.0,0.22222222,5.0,2.0,0.704293727689954
13.0,0.22222222,5.0,3.0,0.704293727689954
13.0,0.22222222,5.0,5.0,0.704293727689954
13.0,0.22222222,5.0,8.0,0.704293727689954
13.0,0.22222222,5.0,12.0,0.702947475777665
13.0,0.22222222,5.0,20.0,0.703783783783784
13.0,0.22222222,5.0,32.0,0.703783783783784
13.0,0.22222222,5.0,50.0,0.704028556858746
13.0,0.22222222,5.0,80.0,0.703416624171341
13.0,0.22222222,5.0,128.0,0.702111167771545
13.0,0.22222222,7.0,2.0,0.704314125446201
13.0,0.22222222,7.0,3.0,0.704314125446201
13.0,0.22222222,7.0,5.0,0.704314125446201
13.0,0.22222222,7.0,8.0,0.704314125446201
13.0,0.22222222,7.0,12.0,0.704314125446201
13.0,0.22222222,7.0,20.0,0.704762876083631
13.0,0.22222222,7.0,32.0,0.703110657827639
13.0,0.22222222,7.0,50.0,0.702580316165222
13.0,0.22222222,7.0,80.0,0.703498215196328
13.0,0.22222222,7.0,128.0,0.70086690464049
13.0,0.22222222,9.0,2.0,0.703967363590005
13.0,0.22222222,9.0,3.0,0.703967363590005
13.0,0.22222222,9.0,5.0,0.703967363590005
13.0,0.22222222,9.0,8.0,0.703967363590005
13.0,0.22222222,9.0,12.0,0.703967363590005
13.0,0.22222222,9.0,20.0,0.703539010708822
13.0,0.22222222,9.0,32.0,0.703783783783784
13.0,0.22222222,9.0,50.0,0.702478327383988
13.0,0.22222222,9.0,80.0,0.703498215196328
13.0,0.22222222,9.0,128.0,0.702396736359
13.0,0.22222222,11.0,2.0,0.703212646608873
13.0,0.22222222,11.0,3.0,0.703212646608873
13.0,0.22222222,11.0,5.0,0.703212646608873
13.0,0.22222222,11.0,8.0,0.703212646608873
13.0,0.22222222,11.0,12.0,0.703212646608873
13.0,0.22222222,11.0,20.0,0.703212646608873
13.0,0.22222222,11.0,32.0,0.704171341152473
13.0,0.22222222,11.0,50.0,0.703661397246303
13.0,0.22222222,11.0,80.0,0.70323304436512
13.0,0.22222222,11.0,128.0,0.702600713921469
13.0,0.22222222,13.0,2.0,0.703375828658848
13.0,0.22222222,13.0,3.0,0.703375828658848
13.0,0.22222222,13.0,5.0,0.703375828658848
13.0,0.22222222,13.0,8.0,0.703375828658848
13.0,0.22222222,13.0,12.0,0.703375828658848
13.0,0.22222222,13.0,20.0,0.703375828658848
13.0,0.22222222,13.0,32.0,0.70419173890872
13.0,0.22222222,13.0,50.0,0.703967363590005
13.0,0.22222222,13.0,80.0,0.702865884752677
13.0,0.22222222,13.0,128.0,0.702539520652728
13.0,0.22222222,15.0,2.0,0.703416624171341
13.0,0.22222222,15.0,3.0,0.703416624171341
13.0,0.22222222,15.0,5.0,0.703416624171341
13.0,0.22222222,15.0,8.0,0.703416624171341
13.0,0.22222222,15.0,12.0,0.703416624171341
13.0,0.22222222,15.0,20.0,0.703416624171341
13.0,0.22222222,15.0,32.0,0.703640999490056
13.0,0.22222222,15.0,50.0,0.703498215196328
13.0,0.22222222,15.0,80.0,0.702498725140235
13.0,0.22222222,15.0,128.0,0.701968383477817
13.0,0.22222222,17.0,2.0,0.70368179500255
13.0,0.22222222,17.0,3.0,0.70368179500255
13.0,0.22222222,17.0,5.0,0.70368179500255
13.0,0.22222222,17.0,8.0,0.70368179500255
13.0,0.22222222,17.0,12.0,0.70368179500255
13.0,0.22222222,17.0,20.0,0.70368179500255
13.0,0.22222222,17.0,32.0,0.70368179500255
13.0,0.22222222,17.0,50.0,0.702621111677715
13.0,0.22222222,17.0,80.0,0.702233554309026
13.0,0.22222222,17.0,128.0,0.702396736359
13.0,0.22222222,20.0,2.0,0.70272310045895
13.0,0.22222222,20.0,3.0,0.70272310045895
13.0,0.22222222,20.0,5.0,0.70272310045895
13.0,0.22222222,20.0,8.0,0.70272310045895
13.0,0.22222222,20.0,12.0,0.70272310045895
13.0,0.22222222,20.0,20.0,0.70272310045895
13.0,0.22222222,20.0,32.0,0.70272310045895
13.0,0.22222222,20.0,50.0,0.704252932177461
13.0,0.22222222,20.0,80.0,0.702131565527792
13.0,0.22222222,20.0,128.0,0.701988781234064
13.0,0.33333334,1.0,2.0,0.711065782763896
13.0,0.33333334,1.0,3.0,0.710331463539011
13.0,0.33333334,1.0,5.0,0.710739418663947
13.0,0.33333334,1.0,8.0,0.71027027027027
13.0,0.33333334,1.0,12.0,0.709658337582866
13.0,0.33333334,1.0,20.0,0.710576236613973
13.0,0.33333334,1.0,32.0,0.711330953595105
13.0,0.33333334,1.0,50.0,0.709943906170321
13.0,0.33333334,1.0,80.0,0.709801121876594
13.0,0.33333334,1.0,128.0,0.708740438551759
13.0,0.33333334,3.0,2.0,0.711494135645079
13.0,0.33333334,3.0,3.0,0.711494135645079
13.0,0.33333334,3.0,5.0,0.711494135645079
13.0,0.33333334,3.0,8.0,0.7107190209077
13.0,0.33333334,3.0,12.0,0.71027027027027
13.0,0.33333334,3.0,20.0,0.711024987251402
13.0,0.33333334,3.0,32.0,0.710392656807751
13.0,0.33333334,3.0,50.0,0.710413054563998
13.0,0.33333334,3.0,80.0,0.709739928607853
13.0,0.33333334,3.0,128.0,0.708944416114227
13.0,0.33333334,5.0,2.0,0.710800611932687
13.0,0.33333334,5.0,3.0,0.710800611932687
13.0,0.33333334,5.0,5.0,0.710800611932687
13.0,0.33333334,5.0,8.0,0.710800611932687
13.0,0.33333334,5.0,12.0,0.709637939826619
13.0,0.33333334,5.0,20.0,0.710882202957675
13.0,0.33333334,5.0,32.0,0.710474247832738
13.0,0.33333334,5.0,50.0,0.710882202957675
13.0,0.33333334,5.0,80.0,0.709699133095359
13.0,0.33333334,5.0,128.0,0.708250892401836
13.0,0.33333334,7.0,2.0,0.711330953595105
13.0,0.33333334,7.0,3.0,0.711330953595105
13.0,0.33333334,7.0,5.0,0.711330953595105
13.0,0.33333334,7.0,8.0,0.711330953595105
13.0,0.33333334,7.0,12.0,0.711330953595105
13.0,0.33333334,7.0,20.0,0.710922998470168
13.0,0.33333334,7.0,32.0,0.711269760326364
13.0,0.33333334,7.0,50.0,0.709719530851606
13.0,0.33333334,7.0,80.0,0.70982151963284
13.0,0.33333334,7.0,128.0,0.707924528301887
13.0,0.33333334,9.0,2.0,0.710331463539011
13.0,0.33333334,9.0,3.0,0.710331463539011
13.0,0.33333334,9.0,5.0,0.710331463539011
13.0,0.33333334,9.0,8.0,0.710331463539011
13.0,0.33333334,9.0,12.0,0.710331463539011
13.0,0.33333334,9.0,20.0,0.710290668026517
13.0,0.33333334,9.0,32.0,0.710127485976543
13.0,0.33333334,9.0,50.0,0.710413054563998
13.0,0.33333334,9.0,80.0,0.710188679245283
13.0,0.33333334,9.0,128.0,0.708210096889342
13.0,0.33333334,11.0,2.0,0.71020907700153
13.0,0.33333334,11.0,3.0,0.71020907700153
13.0,0.33333334,11.0,5.0,0.71020907700153
13.0,0.33333334,11.0,8.0,0.71020907700153
13.0,0.33333334,11.0,12.0,0.71020907700153
13.0,0.33333334,11.0,20.0,0.71020907700153
13.0,0.33333334,11.0,32.0,0.711045385007649
13.0,0.33333334,11.0,50.0,0.7097603263641
13.0,0.33333334,11.0,80.0,0.710392656807751
13.0,0.33333334,11.0,128.0,0.708291687914329
13.0,0.33333334,13.0,2.0,0.710474247832738
13.0,0.33333334,13.0,3.0,0.710474247832738
13.0,0.33333334,13.0,5.0,0.710474247832738
13.0,0.33333334,13.0,8.0,0.710474247832738
13.0,0.33333334,13.0,12.0,0.710474247832738
13.0,0.33333334,13.0,20.0,0.710474247832738
13.0,0.33333334,13.0,32.0,0.710351861295258
13.0,0.33333334,13.0,50.0,0.709862315145334
13.0,0.33333334,13.0,80.0,0.709964303926568
13.0,0.33333334,13.0,128.0,0.708597654258032
13.0,0.33333334,15.0,2.0,0.710515043345232
13.0,0.33333334,15.0,3.0,0.710515043345232
13.0,0.33333334,15.0,5.0,0.710515043345232
13.0,0.33333334,15.0,8.0,0.710515043345232
13.0,0.33333334,15.0,12.0,0.710515043345232
13.0,0.33333334,15.0,20.0,0.710515043345232
13.0,0.33333334,15.0,32.0,0.709801121876594
13.0,0.33333334,15.0,50.0,0.710331463539011
13.0,0.33333334,15.0,80.0,0.708312085670576
13.0,0.33333334,15.0,128.0,0.707822539520653
13.0,0.33333334,17.0,2.0,0.710351861295258
13.0,0.33333334,17.0,3.0,0.710351861295258
13.0,0.33333334,17.0,5.0,0.710351861295258
13.0,0.33333334,17.0,8.0,0.710351861295258
13.0,0.33333334,17.0,12.0,0.710351861295258
13.0,0.33333334,17.0,20.0,0.710351861295258
13.0,0.33333334,17.0,32.0,0.710351861295258
13.0,0.33333334,17.0,50.0,0.709903110657828
13.0,0.33333334,17.0,80.0,0.709393166751657
13.0,0.33333334,17.0,128.0,0.708312085670576
13.0,0.33333334,20.0,2.0,0.708556858745538
13.0,0.33333334,20.0,3.0,0.708556858745538
13.0,0.33333334,20.0,5.0,0.708556858745538
13.0,0.33333334,20.0,8.0,0.708556858745538
13.0,0.33333334,20.0,12.0,0.708556858745538
13.0,0.33333334,20.0,20.0,0.708556858745538
13.0,0.33333334,20.0,32.0,0.708556858745538
13.0,0.33333334,20.0,50.0,0.708393676695563
13.0,0.33333334,20.0,80.0,0.709148393676696
13.0,0.33333334,20.0,128.0,0.708760836308006
13.0,0.44444445,1.0,2.0,0.713207547169811
13.0,0.44444445,1.0,3.0,0.713574706782254
13.0,0.44444445,1.0,5.0,0.714288628250892
13.0,0.44444445,1.0,8.0,0.713309535951045
13.0,0.44444445,1.0,12.0,0.713309535951045
13.0,0.44444445,1.0,20.0,0.713615502294748
13.0,0.44444445,1.0,32.0,0.712391636919939
13.0,0.44444445,1.0,50.0,0.712004079551249
13.0,0.44444445,1.0,80.0,0.712085670576237
13.0,0.44444445,1.0,128.0,0.711759306476288
13.0,0.44444445,3.0,2.0,0.713289138194799
13.0,0.44444445,3.0,3.0,0.713289138194799
13.0,0.44444445,3.0,5.0,0.713289138194799
13.0,0.44444445,3.0,8.0,0.713513513513514
13.0,0.44444445,3.0,12.0,0.713799082100969
13.0,0.44444445,3.0,20.0,0.713411524732279
13.0,0.44444445,3.0,32.0,0.713452320244773
13.0,0.44444445,3.0,50.0,0.712779194288628
13.0,0.44444445,3.0,80.0,0.712779194288628
13.0,0.44444445,3.0,128.0,0.710882202957675
13.0,0.44444445,5.0,2.0,0.712921978582356
13.0,0.44444445,5.0,3.0,0.712921978582356
13.0,0.44444445,5.0,5.0,0.712921978582356
13.0,0.44444445,5.0,8.0,0.712921978582356
13.0,0.44444445,5.0,12.0,0.71302396736359
13.0,0.44444445,5.0,20.0,0.712901580826109
13.0,0.44444445,5.0,32.0,0.713431922488526
13.0,0.44444445,5.0,50.0,0.713064762876084
13.0,0.44444445,5.0,80.0,0.712248852626211
13.0,0.44444445,5.0,128.0,0.71122896481387
13.0,0.44444445,7.0,2.0,0.71392146863845
13.0,0.44444445,7.0,3.0,0.71392146863845
13.0,0.44444445,7.0,5.0,0.71392146863845
13.0,0.44444445,7.0,8.0,0.71392146863845
13.0,0.44444445,7.0,12.0,0.71392146863845
13.0,0.44444445,7.0,20.0,0.713493115757267
13.0,0.44444445,7.0,32.0,0.714064252932177
13.0,0.44444445,7.0,50.0,0.712718001019888
13.0,0.44444445,7.0,80.0,0.712004079551249
13.0,0.44444445,7.0,128.0,0.711147373788883
13.0,0.44444445,9.0,2.0,0.713309535951045
13.0,0.44444445,9.0,3.0,0.713309535951045
13.0,0.44444445,9.0,5.0,0.713309535951045
13.0,0.44444445,9.0,8.0,0.713309535951045
13.0,0.44444445,9.0,12.0,0.713309535951045
13.0,0.44444445,9.0,20.0,0.712330443651198
13.0,0.44444445,9.0,32.0,0.712595614482407
13.0,0.44444445,9.0,50.0,0.713207547169811
13.0,0.44444445,9.0,80.0,0.712371239163692
13.0,0.44444445,9.0,128.0,0.711310555838858
13.0,0.44444445,11.0,2.0,0.714533401325854
13.0,0.44444445,11.0,3.0,0.714533401325854
13.0,0.44444445,11.0,5.0,0.714533401325854
13.0,0.44444445,11.0,8.0,0.714533401325854
13.0,0.44444445,11.0,12.0,0.714533401325854
13.0,0.44444445,11.0,20.0,0.714533401325854
13.0,0.44444445,11.0,32.0,0.712901580826109
13.0,0.44444445,11.0,50.0,0.712656807751147
13.0,0.44444445,11.0,80.0,0.712350841407445
13.0,0.44444445,11.0,128.0,0.711371749107598
13.0,0.44444445,13.0,2.0,0.713819479857216
13.0,0.44444445,13.0,3.0,0.713819479857216
13.0,0.44444445,13.0,5.0,0.713819479857216
13.0,0.44444445,13.0,8.0,0.713819479857216
13.0,0.44444445,13.0,12.0,0.713819479857216
13.0,0.44444445,13.0,20.0,0.713819479857216
13.0,0.44444445,13.0,32.0,0.711514533401326
13.0,0.44444445,13.0,50.0,0.71398266190719
13.0,0.44444445,13.0,80.0,0.713615502294748
13.0,0.44444445,13.0,128.0,0.710576236613973
13.0,0.44444445,15.0,2.0,0.711922488526262
13.0,0.44444445,15.0,3.0,0.711922488526262
13.0,0.44444445,15.0,5.0,0.711922488526262
13.0,0.44444445,15.0,8.0,0.711922488526262
13.0,0.44444445,15.0,12.0,0.711922488526262
13.0,0.44444445,15.0,20.0,0.711922488526262
13.0,0.44444445,15.0,32.0,0.713880673125956
13.0,0.44444445,15.0,50.0,0.713268740438552
13.0,0.44444445,15.0,80.0,0.71308516063233
13.0,0.44444445,15.0,128.0,0.711534931157572
13.0,0.44444445,17.0,2.0,0.712187659357471
13.0,0.44444445,17.0,3.0,0.712187659357471
13.0,0.44444445,17.0,5.0,0.712187659357471
13.0,0.44444445,17.0,8.0,0.712187659357471
13.0,0.44444445,17.0,12.0,0.712187659357471
13.0,0.44444445,17.0,20.0,0.712187659357471
13.0,0.44444445,17.0,32.0,0.712187659357471
13.0,0.44444445,17.0,50.0,0.713268740438552
13.0,0.44444445,17.0,80.0,0.710943396226415
13.0,0.44444445,17.0,128.0,0.711820499745028
13.0,0.44444445,20.0,2.0,0.712391636919939
13.0,0.44444445,20.0,3.0,0.712391636919939
13.0,0.44444445,20.0,5.0,0.712391636919939
13.0,0.44444445,20.0,8.0,0.712391636919939
13.0,0.44444445,20.0,12.0,0.712391636919939
13.0,0.44444445,20.0,20.0,0.712391636919939
13.0,0.44444445,20.0,32.0,0.712391636919939
13.0,0.44444445,20.0,50.0,0.712248852626211
13.0,0.44444445,20.0,80.0,0.710922998470168
13.0,0.44444445,20.0,128.0,0.711045385007649
13.0,0.5555556,1.0,2.0,0.716450790413055
13.0,0.5555556,1.0,3.0,0.717144314125446
13.0,0.5555556,1.0,5.0,0.716063233044365
13.0,0.5555556,1.0,8.0,0.716267210606833
13.0,0.5555556,1.0,12.0,0.71634880163182
13.0,0.5555556,1.0,20.0,0.714614992350841
13.0,0.5555556,1.0,32.0,0.716715961244263
13.0,0.5555556,1.0,50.0,0.71583885772565
13.0,0.5555556,1.0,80.0,0.714757776644569
13.0,0.5555556,1.0,128.0,0.71347271800102
13.0,0.5555556,3.0,2.0,0.716185619581846
13.0,0.5555556,3.0,3.0,0.716185619581846
13.0,0.5555556,3.0,5.0,0.716185619581846
13.0,0.5555556,3.0,8.0,0.716165221825599
13.0,0.5555556,3.0,12.0,0.716430392656808
13.0,0.5555556,3.0,20.0,0.71634880163182
13.0,0.5555556,3.0,32.0,0.71539010708822
13.0,0.5555556,3.0,50.0,0.715226925038246
13.0,0.5555556,3.0,80.0,0.715492095869454
13.0,0.5555556,3.0,128.0,0.714268230494646
13.0,0.5555556,5.0,2.0,0.716267210606833
13.0,0.5555556,5.0,3.0,0.716267210606833
13.0,0.5555556,5.0,5.0,0.716267210606833
13.0,0.5555556,5.0,8.0,0.716267210606833
13.0,0.5555556,5.0,12.0,0.716593574706782
13.0,0.5555556,5.0,20.0,0.714900560938297
13.0,0.5555556,5.0,32.0,0.717021927587965
13.0,0.5555556,5.0,50.0,0.715614482406935
13.0,0.5555556,5.0,80.0,0.715369709331973
13.0,0.5555556,5.0,128.0,0.713574706782254
13.0,0.5555556,7.0,2.0,0.716532381438042
13.0,0.5555556,7.0,3.0,0.716532381438042
13.0,0.5555556,7.0,5.0,0.716532381438042
13.0,0.5555556,7.0,8.0,0.716532381438042
13.0,0.5555556,7.0,12.0,0.716532381438042
13.0,0.5555556,7.0,20.0,0.715206527281999
13.0,0.5555556,7.0,32.0,0.716328403875574
13.0,0.5555556,7.0,50.0,0.715288118306986
13.0,0.5555556,7.0,80.0,0.715430902600714
13.0,0.5555556,7.0,128.0,0.713778684344722
13.0,0.5555556,9.0,2.0,0.71539010708822
13.0,0.5555556,9.0,3.0,0.71539010708822
13.0,0.5555556,9.0,5.0,0.71539010708822
13.0,0.5555556,9.0,8.0,0.71539010708822
13.0,0.5555556,9.0,12.0,0.71539010708822
13.0,0.5555556,9.0,20.0,0.715920448750637
13.0,0.5555556,9.0,32.0,0.715165731769505
13.0,0.5555556,9.0,50.0,0.715614482406935
13.0,0.5555556,9.0,80.0,0.714920958694544
13.0,0.5555556,9.0,128.0,0.713574706782254
13.0,0.5555556,11.0,2.0,0.716042835288118
13.0,0.5555556,11.0,3.0,0.716042835288118
13.0,0.5555556,11.0,5.0,0.716042835288118
13.0,0.5555556,11.0,8.0,0.716042835288118
13.0,0.5555556,11.0,12.0,0.716042835288118
13.0,0.5555556,11.0,20.0,0.716042835288118
13.0,0.5555556,11.0,32.0,0.716185619581846
13.0,0.5555556,11.0,50.0,0.715798062213157
13.0,0.5555556,11.0,80.0,0.714594594594595
13.0,0.5555556,11.0,128.0,0.713146353901071
13.0,0.5555556,13.0,2.0,0.715920448750637
13.0,0.5555556,13.0,3.0,0.715920448750637
13.0,0.5555556,13.0,5.0,0.715920448750637
13.0,0.5555556,13.0,8.0,0.715920448750637
13.0,0.5555556,13.0,12.0,0.715920448750637
13.0,0.5555556,13.0,20.0,0.715920448750637
13.0,0.5555556,13.0,32.0,0.715349311575727
13.0,0.5555556,13.0,50.0,0.714349821519633
13.0,0.5555556,13.0,80.0,0.71443141254462
13.0,0.5555556,13.0,128.0,0.713227944926058
13.0,0.5555556,15.0,2.0,0.716083630800612
13.0,0.5555556,15.0,3.0,0.716083630800612
13.0,0.5555556,15.0,5.0,0.716083630800612
13.0,0.5555556,15.0,8.0,0.716083630800612
13.0,0.5555556,15.0,12.0,0.716083630800612
13.0,0.5555556,15.0,20.0,0.716083630800612
13.0,0.5555556,15.0,32.0,0.715900050994391
13.0,0.5555556,15.0,50.0,0.715206527281999
13.0,0.5555556,15.0,80.0,0.713227944926058
13.0,0.5555556,15.0,128.0,0.712860785313615
13.0,0.5555556,17.0,2.0,0.714920958694544
13.0,0.5555556,17.0,3.0,0.714920958694544
13.0,0.5555556,17.0,5.0,0.714920958694544
13.0,0.5555556,17.0,8.0,0.714920958694544
13.0,0.5555556,17.0,12.0,0.714920958694544
13.0,0.5555556,17.0,20.0,0.714920958694544
13.0,0.5555556,17.0,32.0,0.714920958694544
13.0,0.5555556,17.0,50.0,0.715655277919429
13.0,0.5555556,17.0,80.0,0.714513003569607
13.0,0.5555556,17.0,128.0,0.714614992350841
13.0,0.5555556,20.0,2.0,0.714655787863335
13.0,0.5555556,20.0,3.0,0.714655787863335
13.0,0.5555556,20.0,5.0,0.714655787863335
13.0,0.5555556,20.0,8.0,0.714655787863335
13.0,0.5555556,20.0,12.0,0.714655787863335
13.0,0.5555556,20.0,20.0,0.714655787863335
13.0,0.5555556,20.0,32.0,0.714655787863335
13.0,0.5555556,20.0,50.0,0.715145334013259
13.0,0.5555556,20.0,80.0,0.713880673125956
13.0,0.5555556,20.0,128.0,0.713289138194799
13.0,0.6666667,1.0,2.0,0.716817950025497
13.0,0.6666667,1.0,3.0,0.717429882712902
13.0,0.6666667,1.0,5.0,0.717552269250383
13.0,0.6666667,1.0,8.0,0.718266190719021
13.0,0.6666667,1.0,12.0,0.718184599694034
13.0,0.6666667,1.0,20.0,0.717287098419174
13.0,0.6666667,1.0,32.0,0.718368179500255
13.0,0.6666667,1.0,50.0,0.717878633350331
13.0,0.6666667,1.0,80.0,0.716532381438042
13.0,0.6666667,1.0,128.0,0.71532891381948
13.0,0.6666667,3.0,2.0,0.717470678225395
13.0,0.6666667,3.0,3.0,0.717470678225395
13.0,0.6666667,3.0,5.0,0.717470678225395
13.0,0.6666667,3.0,8.0,0.717654258031617
13.0,0.6666667,3.0,12.0,0.718103008669046
13.0,0.6666667,3.0,20.0,0.718062213156553
13.0,0.6666667,3.0,32.0,0.717858235594085
13.0,0.6666667,3.0,50.0,0.717552269250383
13.0,0.6666667,3.0,80.0,0.716858745537991
13.0,0.6666667,3.0,128.0,0.715226925038246
13.0,0.6666667,5.0,2.0,0.71820499745028
13.0,0.6666667,5.0,3.0,0.71820499745028
13.0,0.6666667,5.0,5.0,0.71820499745028
13.0,0.6666667,5.0,8.0,0.71820499745028
13.0,0.6666667,5.0,12.0,0.717552269250383
13.0,0.6666667,5.0,20.0,0.718001019887812
13.0,0.6666667,5.0,32.0,0.717939826619072
13.0,0.6666667,5.0,50.0,0.717368689444161
13.0,0.6666667,5.0,80.0,0.716267210606833
13.0,0.6666667,5.0,128.0,0.715940846506884
13.0,0.6666667,7.0,2.0,0.717776644569097
13.0,0.6666667,7.0,3.0,0.717776644569097
13.0,0.6666667,7.0,5.0,0.717776644569097
13.0,0.6666667,7.0,8.0,0.717776644569097
13.0,0.6666667,7.0,12.0,0.717776644569097
13.0,0.6666667,7.0,20.0,0.717776644569097
13.0,0.6666667,7.0,32.0,0.717266700662927
13.0,0.6666667,7.0,50.0,0.717939826619072
13.0,0.6666667,7.0,80.0,0.716573176950535
13.0,0.6666667,7.0,128.0,0.715940846506884
13.0,0.6666667,9.0,2.0,0.717205507394187
13.0,0.6666667,9.0,3.0,0.717205507394187
13.0,0.6666667,9.0,5.0,0.717205507394187
13.0,0.6666667,9.0,8.0,0.717205507394187
13.0,0.6666667,9.0,12.0,0.717205507394187
13.0,0.6666667,9.0,20.0,0.717450280469148
13.0,0.6666667,9.0,32.0,0.717327893931668
13.0,0.6666667,9.0,50.0,0.717491075981642
13.0,0.6666667,9.0,80.0,0.71634880163182
13.0,0.6666667,9.0,128.0,0.716083630800612
13.0,0.6666667,11.0,2.0,0.717531871494136
13.0,0.6666667,11.0,3.0,0.717531871494136
13.0,0.6666667,11.0,5.0,0.717531871494136
13.0,0.6666667,11.0,8.0,0.717531871494136
13.0,0.6666667,11.0,12.0,0.717531871494136
13.0,0.6666667,11.0,20.0,0.717531871494136
13.0,0.6666667,11.0,32.0,0.717083120856706
13.0,0.6666667,11.0,50.0,0.717511473737889
13.0,0.6666667,11.0,80.0,0.71622641509434
13.0,0.6666667,11.0,128.0,0.715614482406935
13.0,0.6666667,13.0,2.0,0.717674655787863
13.0,0.6666667,13.0,3.0,0.717674655787863
13.0,0.6666667,13.0,5.0,0.717674655787863
13.0,0.6666667,13.0,8.0,0.717674655787863
13.0,0.6666667,13.0,12.0,0.717674655787863
13.0,0.6666667,13.0,20.0,0.717674655787863
13.0,0.6666667,13.0,32.0,0.717062723100459
13.0,0.6666667,13.0,50.0,0.718408975012749
13.0,0.6666667,13.0,80.0,0.71673635900051
13.0,0.6666667,13.0,128.0,0.715308516063233
13.0,0.6666667,15.0,2.0,0.717348291687914
13.0,0.6666667,15.0,3.0,0.717348291687914
13.0,0.6666667,15.0,5.0,0.717348291687914
13.0,0.6666667,15.0,8.0,0.717348291687914
13.0,0.6666667,15.0,12.0,0.717348291687914
13.0,0.6666667,15.0,20.0,0.717348291687914
13.0,0.6666667,15.0,32.0,0.718266190719021
13.0,0.6666667,15.0,50.0,0.717144314125446
13.0,0.6666667,15.0,80.0,0.71488016318205
13.0,0.6666667,15.0,128.0,0.714757776644569
13.0,0.6666667,17.0,2.0,0.716838347781744
13.0,0.6666667,17.0,3.0,0.716838347781744
13.0,0.6666667,17.0,5.0,0.716838347781744
13.0,0.6666667,17.0,8.0,0.716838347781744
13.0,0.6666667,17.0,12.0,0.716838347781744
13.0,0.6666667,17.0,20.0,0.716838347781744
13.0,0.6666667,17.0,32.0,0.716838347781744
13.0,0.6666667,17.0,50.0,0.716919938806731
13.0,0.6666667,17.0,80.0,0.715084140744518
13.0,0.6666667,17.0,128.0,0.715124936257012
13.0,0.6666667,20.0,2.0,0.716899541050484
13.0,0.6666667,20.0,3.0,0.716899541050484
13.0,0.6666667,20.0,5.0,0.716899541050484
13.0,0.6666667,20.0,8.0,0.716899541050484
13.0,0.6666667,20.0,12.0,0.716899541050484
13.0,0.6666667,20.0,20.0,0.716899541050484
13.0,0.6666667,20.0,32.0,0.716899541050484
13.0,0.6666667,20.0,50.0,0.716573176950536
13.0,0.6666667,20.0,80.0,0.716002039775625
13.0,0.6666667,20.0,128.0,0.715063742988271
13.0,0.7777778,1.0,2.0,0.71724630290668
13.0,0.7777778,1.0,3.0,0.717919428862825
13.0,0.7777778,1.0,5.0,0.71814380418154
13.0,0.7777778,1.0,8.0,0.717103518612953
13.0,0.7777778,1.0,12.0,0.717450280469148
13.0,0.7777778,1.0,20.0,0.717613462519123
13.0,0.7777778,1.0,32.0,0.717450280469148
13.0,0.7777778,1.0,50.0,0.717654258031617
13.0,0.7777778,1.0,80.0,0.718041815400306
13.0,0.7777778,1.0,128.0,0.71526772055074
13.0,0.7777778,3.0,2.0,0.717531871494136
13.0,0.7777778,3.0,3.0,0.717531871494136
13.0,0.7777778,3.0,5.0,0.717531871494136
13.0,0.7777778,3.0,8.0,0.717735849056604
13.0,0.7777778,3.0,12.0,0.717450280469148
13.0,0.7777778,3.0,20.0,0.71763386027537
13.0,0.7777778,3.0,32.0,0.716675165731769
13.0,0.7777778,3.0,50.0,0.71673635900051
13.0,0.7777778,3.0,80.0,0.717307496175421
13.0,0.7777778,3.0,128.0,0.716430392656808
13.0,0.7777778,5.0,2.0,0.717960224375319
13.0,0.7777778,5.0,3.0,0.717960224375319
13.0,0.7777778,5.0,5.0,0.717960224375319
13.0,0.7777778,5.0,8.0,0.717960224375319
13.0,0.7777778,5.0,12.0,0.717470678225395
13.0,0.7777778,5.0,20.0,0.7180826109128
13.0,0.7777778,5.0,32.0,0.717715451300357
13.0,0.7777778,5.0,50.0,0.717552269250383
13.0,0.7777778,5.0,80.0,0.716267210606833
13.0,0.7777778,5.0,128.0,0.71583885772565
13.0,0.7777778,7.0,2.0,0.717960224375319
13.0,0.7777778,7.0,3.0,0.717960224375319
13.0,0.7777778,7.0,5.0,0.717960224375319
13.0,0.7777778,7.0,8.0,0.717960224375319
13.0,0.7777778,7.0,12.0,0.717960224375319
13.0,0.7777778,7.0,20.0,0.717307496175421
13.0,0.7777778,7.0,32.0,0.71820499745028
13.0,0.7777778,7.0,50.0,0.717123916369199
13.0,0.7777778,7.0,80.0,0.716593574706782
13.0,0.7777778,7.0,128.0,0.715471698113208
13.0,0.7777778,9.0,2.0,0.719143294237634
13.0,0.7777778,9.0,3.0,0.719143294237634
13.0,0.7777778,9.0,5.0,0.719143294237634
13.0,0.7777778,9.0,8.0,0.719143294237634
13.0,0.7777778,9.0,12.0,0.719143294237634
13.0,0.7777778,9.0,20.0,0.718898521162672
13.0,0.7777778,9.0,32.0,0.716389597144314
13.0,0.7777778,9.0,50.0,0.717348291687914
13.0,0.7777778,9.0,80.0,0.716777154513004
13.0,0.7777778,9.0,128.0,0.715736868944416
13.0,0.7777778,11.0,2.0,0.71769505354411
13.0,0.7777778,11.0,3.0,0.71769505354411
