alpha,batch_size,depth,learning_rate_init,width,test_acc
0.00027825593,25.0,1.0,0.0004641589,161.0,0.897855750487329
0.00027825593,25.0,1.0,0.0004641589,256.0,0.892397660818713
0.00027825593,25.0,1.0,0.0004641589,406.0,0.898245614035088
0.00027825593,25.0,1.0,0.0004641589,645.0,0.894736842105263
0.00027825593,25.0,1.0,0.0004641589,1024.0,0.892007797270955
0.00027825593,25.0,1.0,0.0016681006,16.0,0.87953216374269
0.00027825593,25.0,1.0,0.0016681006,25.0,0.883040935672515
0.00027825593,25.0,1.0,0.0016681006,40.0,0.890448343079922
0.00027825593,25.0,1.0,0.0016681006,64.0,0.889278752436647
0.00027825593,25.0,1.0,0.0016681006,101.0,0.891228070175438
0.00027825593,25.0,1.0,0.0016681006,161.0,0.898635477582846
0.00027825593,25.0,1.0,0.0016681006,256.0,0.896296296296296
0.00027825593,25.0,1.0,0.0016681006,406.0,0.894346978557505
0.00027825593,25.0,1.0,0.0016681006,645.0,0.895906432748538
0.00027825593,25.0,1.0,0.0016681006,1024.0,0.895906432748538
0.00027825593,25.0,1.0,0.0059948424,16.0,0.873684210526316
0.00027825593,25.0,1.0,0.0059948424,25.0,0.869395711500975
0.00027825593,25.0,1.0,0.0059948424,40.0,0.887719298245614
0.00027825593,25.0,1.0,0.0059948424,64.0,0.89083820662768
0.00027825593,25.0,1.0,0.0059948424,101.0,0.891228070175438
0.00027825593,25.0,1.0,0.0059948424,161.0,0.895126705653021
0.00027825593,25.0,1.0,0.0059948424,256.0,0.898245614035088
0.00027825593,25.0,1.0,0.0059948424,406.0,0.895906432748538
0.00027825593,25.0,1.0,0.0059948424,645.0,0.901754385964912
0.00027825593,25.0,1.0,0.0059948424,1024.0,0.897855750487329
0.00027825593,25.0,1.0,0.021544347,16.0,0.886549707602339
0.00027825593,25.0,1.0,0.021544347,25.0,0.888499025341131
0.00027825593,25.0,1.0,0.021544347,40.0,0.892787524366472
0.00027825593,25.0,1.0,0.021544347,64.0,0.894346978557505
0.00027825593,25.0,1.0,0.021544347,101.0,0.89551656920078
0.00027825593,25.0,1.0,0.021544347,161.0,0.900194931773879
0.00027825593,25.0,1.0,0.021544347,256.0,0.903313840155946
0.00027825593,25.0,1.0,0.021544347,406.0,0.893567251461988
0.00027825593,25.0,1.0,0.021544347,645.0,0.897076023391813
0.00027825593,25.0,1.0,0.021544347,1024.0,0.898635477582846
0.00027825593,25.0,1.0,0.07742637,16.0,0.892007797270955
0.00027825593,25.0,1.0,0.07742637,25.0,0.896686159844055
0.00027825593,25.0,1.0,0.07742637,40.0,0.888499025341131
0.00027825593,25.0,1.0,0.07742637,64.0,0.888109161793372
0.00027825593,25.0,1.0,0.07742637,101.0,0.888109161793372
0.00027825593,25.0,1.0,0.07742637,161.0,0.898245614035088
0.00027825593,25.0,1.0,0.07742637,256.0,0.885380116959064
0.00027825593,25.0,1.0,0.07742637,406.0,0.891617933723197
0.00027825593,25.0,1.0,0.07742637,645.0,0.882261208576998
0.00027825593,25.0,1.0,0.07742637,1024.0,0.891617933723197
0.00027825593,25.0,1.0,0.27825594,16.0,0.860428849902534
0.00027825593,25.0,1.0,0.27825594,25.0,0.879142300194932
0.00027825593,25.0,1.0,0.27825594,40.0,0.874853801169591
0.00027825593,25.0,1.0,0.27825594,64.0,0.879142300194932
0.00027825593,25.0,1.0,0.27825594,101.0,0.880311890838207
0.00027825593,25.0,1.0,0.27825594,161.0,0.872514619883041
0.00027825593,25.0,1.0,0.27825594,256.0,0.868615984405458
0.00027825593,25.0,1.0,0.27825594,406.0,0.862378167641326
0.00027825593,25.0,1.0,0.27825594,645.0,0.867836257309942
0.00027825593,25.0,1.0,0.27825594,1024.0,0.831968810916179
0.00027825593,25.0,1.0,1.0,16.0,0.716179337231969
0.00027825593,25.0,1.0,1.0,25.0,0.758674463937622
0.00027825593,25.0,1.0,1.0,40.0,0.77504873294347
0.00027825593,25.0,1.0,1.0,64.0,0.731384015594542
0.00027825593,25.0,1.0,1.0,101.0,0.676023391812866
0.00027825593,25.0,1.0,1.0,161.0,0.65458089668616
0.00027825593,25.0,1.0,1.0,256.0,0.601169590643275
0.00027825593,25.0,1.0,1.0,406.0,0.845614035087719
0.00027825593,25.0,1.0,1.0,645.0,0.876803118908382
0.00027825593,25.0,1.0,1.0,1024.0,0.877582846003899
0.00027825593,25.0,2.0,1e-05,16.0,0.828070175438596
0.00027825593,25.0,2.0,1e-05,25.0,0.871345029239766
0.00027825593,25.0,2.0,1e-05,40.0,0.89083820662768
0.00027825593,25.0,2.0,1e-05,64.0,0.902144249512671
0.00027825593,25.0,2.0,1e-05,101.0,0.902534113060429
0.00027825593,25.0,2.0,1e-05,161.0,0.905263157894737
0.00027825593,25.0,2.0,1e-05,256.0,0.904873294346979
0.00027825593,25.0,2.0,1e-05,406.0,0.900974658869396
0.00027825593,25.0,2.0,1e-05,645.0,0.892007797270955
0.00027825593,25.0,2.0,1e-05,1024.0,0.896296296296296
0.00027825593,25.0,2.0,3.5938137e-05,16.0,0.888499025341131
0.00027825593,25.0,2.0,3.5938137e-05,25.0,0.897855750487329
0.00027825593,25.0,2.0,3.5938137e-05,40.0,0.900584795321637
0.00027825593,25.0,2.0,3.5938137e-05,64.0,0.90214424951267
0.00027825593,25.0,2.0,3.5938137e-05,101.0,0.900194931773879
0.00027825593,25.0,2.0,3.5938137e-05,161.0,0.895126705653021
0.00027825593,25.0,2.0,3.5938137e-05,256.0,0.894346978557505
0.00027825593,25.0,2.0,3.5938137e-05,406.0,0.889668615984405
0.00027825593,25.0,2.0,3.5938137e-05,645.0,0.889668615984405
0.00027825593,25.0,2.0,3.5938137e-05,1024.0,0.897076023391813
0.00027825593,25.0,2.0,0.00012915497,16.0,0.896296296296296
0.00027825593,25.0,2.0,0.00012915497,25.0,0.898635477582846
0.00027825593,25.0,2.0,0.00012915497,40.0,0.888888888888889
0.00027825593,25.0,2.0,0.00012915497,64.0,0.89317738791423
0.00027825593,25.0,2.0,0.00012915497,101.0,0.889668615984405
0.00027825593,25.0,2.0,0.00012915497,161.0,0.898635477582846
0.00027825593,25.0,2.0,0.00012915497,256.0,0.894346978557505
0.00027825593,25.0,2.0,0.00012915497,406.0,0.89083820662768
0.00027825593,25.0,2.0,0.00012915497,645.0,0.891617933723197
0.00027825593,25.0,2.0,0.00012915497,1024.0,0.894346978557505
0.00027825593,25.0,2.0,0.0004641589,16.0,0.879922027290448
0.00027825593,25.0,2.0,0.0004641589,25.0,0.883430799220273
0.00027825593,25.0,2.0,0.0004641589,40.0,0.88421052631579
0.00027825593,25.0,2.0,0.0004641589,64.0,0.887329434697856
0.00027825593,25.0,2.0,0.0004641589,101.0,0.891228070175438
0.00027825593,25.0,2.0,0.0004641589,161.0,0.893957115009746
0.00027825593,25.0,2.0,0.0004641589,256.0,0.896296296296296
0.00027825593,25.0,2.0,0.0004641589,406.0,0.892397660818713
0.00027825593,25.0,2.0,0.0004641589,645.0,0.897076023391813
0.00027825593,25.0,2.0,0.0004641589,1024.0,0.900974658869396
0.00027825593,25.0,2.0,0.0016681006,16.0,0.879142300194932
0.00027825593,25.0,2.0,0.0016681006,25.0,0.87719298245614
0.00027825593,25.0,2.0,0.0016681006,40.0,0.895906432748538
0.00027825593,25.0,2.0,0.0016681006,64.0,0.892007797270955
0.00027825593,25.0,2.0,0.0016681006,101.0,0.892007797270955
0.00027825593,25.0,2.0,0.0016681006,161.0,0.896686159844055
0.00027825593,25.0,2.0,0.0016681006,256.0,0.899805068226121
0.00027825593,25.0,2.0,0.0016681006,406.0,0.899025341130604
0.00027825593,25.0,2.0,0.0016681006,645.0,0.902923976608187
0.00027825593,25.0,2.0,0.0016681006,1024.0,0.90448343079922
0.00027825593,25.0,2.0,0.0059948424,16.0,0.886159844054581
0.00027825593,25.0,2.0,0.0059948424,25.0,0.888499025341131
0.00027825593,25.0,2.0,0.0059948424,40.0,0.900194931773879
0.00027825593,25.0,2.0,0.0059948424,64.0,0.899025341130604
0.00027825593,25.0,2.0,0.0059948424,101.0,0.896686159844055
0.00027825593,25.0,2.0,0.0059948424,161.0,0.895126705653021
0.00027825593,25.0,2.0,0.0059948424,256.0,0.901364522417154
0.00027825593,25.0,2.0,0.0059948424,406.0,0.904093567251462
0.00027825593,25.0,2.0,0.0059948424,645.0,0.898245614035088
0.00027825593,25.0,2.0,0.0059948424,1024.0,0.894346978557505
0.00027825593,25.0,2.0,0.021544347,16.0,0.888888888888889
0.00027825593,25.0,2.0,0.021544347,25.0,0.883040935672515
0.00027825593,25.0,2.0,0.021544347,40.0,0.889278752436647
0.00027825593,25.0,2.0,0.021544347,64.0,0.883430799220273
0.00027825593,25.0,2.0,0.021544347,101.0,0.89317738791423
0.00027825593,25.0,2.0,0.021544347,161.0,0.883820662768031
0.00027825593,25.0,2.0,0.021544347,256.0,0.893957115009747
0.00027825593,25.0,2.0,0.021544347,406.0,0.898245614035088
0.00027825593,25.0,2.0,0.021544347,645.0,0.892007797270955
0.00027825593,25.0,2.0,0.021544347,1024.0,0.895126705653021
0.00027825593,25.0,2.0,0.07742637,16.0,0.886939571150097
0.00027825593,25.0,2.0,0.07742637,25.0,0.875633528265107
0.00027825593,25.0,2.0,0.07742637,40.0,0.869785575048733
0.00027825593,25.0,2.0,0.07742637,64.0,0.793762183235867
0.00027825593,25.0,2.0,0.07742637,101.0,0.780116959064327
0.00027825593,25.0,2.0,0.07742637,161.0,0.757894736842105
0.00027825593,25.0,2.0,0.07742637,256.0,0.710331384015595
0.00027825593,25.0,2.0,0.07742637,406.0,0.70682261208577
0.00027825593,25.0,2.0,0.07742637,645.0,0.621052631578947
0.00027825593,25.0,2.0,0.07742637,1024.0,0.679922027290448
0.00027825593,25.0,2.0,0.27825594,16.0,0.548927875243665
0.00027825593,25.0,2.0,0.27825594,25.0,0.52046783625731
0.00027825593,25.0,2.0,0.27825594,40.0,0.499415204678363
0.00027825593,25.0,2.0,0.27825594,64.0,0.500194931773879
0.00027825593,25.0,2.0,0.27825594,101.0,0.501364522417154
0.00027825593,25.0,2.0,0.27825594,161.0,0.500584795321637
0.00027825593,25.0,2.0,0.27825594,256.0,0.500194931773879
0.00027825593,25.0,2.0,0.27825594,406.0,0.499415204678363
0.00027825593,25.0,2.0,0.27825594,645.0,0.553996101364522
0.00027825593,25.0,2.0,0.27825594,1024.0,0.52280701754386
0.00027825593,25.0,2.0,1.0,16.0,0.500194931773879
0.00027825593,25.0,2.0,1.0,25.0,0.499805068226121
0.00027825593,25.0,2.0,1.0,40.0,0.499805068226121
0.00027825593,25.0,2.0,1.0,64.0,0.505653021442495
0.00027825593,25.0,2.0,1.0,101.0,0.499805068226121
0.00027825593,25.0,2.0,1.0,161.0,0.500584795321637
0.00027825593,25.0,2.0,1.0,256.0,0.50916179337232
0.00027825593,25.0,2.0,1.0,406.0,0.50682261208577
0.00027825593,25.0,2.0,1.0,645.0,0.506042884990253
0.00027825593,25.0,2.0,1.0,1024.0,0.532943469785575
0.00027825593,25.0,3.0,1e-05,16.0,0.829239766081871
0.00027825593,25.0,3.0,1e-05,25.0,0.881091617933723
0.00027825593,25.0,3.0,1e-05,40.0,0.888499025341131
0.00027825593,25.0,3.0,1e-05,64.0,0.892397660818713
0.00027825593,25.0,3.0,1e-05,101.0,0.900974658869396
0.00027825593,25.0,3.0,1e-05,161.0,0.900194931773879
0.00027825593,25.0,3.0,1e-05,256.0,0.898245614035088
0.00027825593,25.0,3.0,1e-05,406.0,0.900974658869396
0.00027825593,25.0,3.0,1e-05,645.0,0.893957115009747
0.00027825593,25.0,3.0,1e-05,1024.0,0.897076023391813
0.00027825593,25.0,3.0,3.5938137e-05,16.0,0.890058479532164
0.00027825593,25.0,3.0,3.5938137e-05,25.0,0.892007797270955
0.00027825593,25.0,3.0,3.5938137e-05,40.0,0.899025341130604
0.00027825593,25.0,3.0,3.5938137e-05,64.0,0.89551656920078
0.00027825593,25.0,3.0,3.5938137e-05,101.0,0.898245614035088
0.00027825593,25.0,3.0,3.5938137e-05,161.0,0.892007797270955
0.00027825593,25.0,3.0,3.5938137e-05,256.0,0.895126705653021
0.00027825593,25.0,3.0,3.5938137e-05,406.0,0.901754385964912
0.00027825593,25.0,3.0,3.5938137e-05,645.0,0.893957115009747
0.00027825593,25.0,3.0,3.5938137e-05,1024.0,0.897855750487329
0.00027825593,25.0,3.0,0.00012915497,16.0,0.888109161793372
0.00027825593,25.0,3.0,0.00012915497,25.0,0.885769980506823
0.00027825593,25.0,3.0,0.00012915497,40.0,0.879142300194932
0.00027825593,25.0,3.0,0.00012915497,64.0,0.889668615984405
0.00027825593,25.0,3.0,0.00012915497,101.0,0.893567251461988
0.00027825593,25.0,3.0,0.00012915497,161.0,0.89317738791423
0.00027825593,25.0,3.0,0.00012915497,256.0,0.898635477582846
0.00027825593,25.0,3.0,0.00012915497,406.0,0.900584795321637
0.00027825593,25.0,3.0,0.00012915497,645.0,0.897076023391813
0.00027825593,25.0,3.0,0.00012915497,1024.0,0.901364522417154
0.00027825593,25.0,3.0,0.0004641589,16.0,0.871345029239766
0.00027825593,25.0,3.0,0.0004641589,25.0,0.875633528265107
0.00027825593,25.0,3.0,0.0004641589,40.0,0.88187134502924
0.00027825593,25.0,3.0,0.0004641589,64.0,0.891617933723197
0.00027825593,25.0,3.0,0.0004641589,101.0,0.897855750487329
0.00027825593,25.0,3.0,0.0004641589,161.0,0.89317738791423
0.00027825593,25.0,3.0,0.0004641589,256.0,0.899415204678363
0.00027825593,25.0,3.0,0.0004641589,406.0,0.896296296296296
0.00027825593,25.0,3.0,0.0004641589,645.0,0.902534113060429
0.00027825593,25.0,3.0,0.0004641589,1024.0,0.90682261208577
0.00027825593,25.0,3.0,0.0016681006,16.0,0.87719298245614
0.00027825593,25.0,3.0,0.0016681006,25.0,0.884990253411306
0.00027825593,25.0,3.0,0.0016681006,40.0,0.889278752436647
0.00027825593,25.0,3.0,0.0016681006,64.0,0.902923976608187
0.00027825593,25.0,3.0,0.0016681006,101.0,0.900584795321637
0.00027825593,25.0,3.0,0.0016681006,161.0,0.903703703703704
0.00027825593,25.0,3.0,0.0016681006,256.0,0.906432748538012
0.00027825593,25.0,3.0,0.0016681006,406.0,0.892397660818713
0.00027825593,25.0,3.0,0.0016681006,645.0,0.902534113060429
0.00027825593,25.0,3.0,0.0016681006,1024.0,0.900974658869396
0.00027825593,25.0,3.0,0.0059948424,16.0,0.888499025341131
0.00027825593,25.0,3.0,0.0059948424,25.0,0.88849902534113
0.00027825593,25.0,3.0,0.0059948424,40.0,0.892007797270955
0.00027825593,25.0,3.0,0.0059948424,64.0,0.894736842105263
0.00027825593,25.0,3.0,0.0059948424,101.0,0.899415204678363
0.00027825593,25.0,3.0,0.0059948424,161.0,0.899805068226121
0.00027825593,25.0,3.0,0.0059948424,256.0,0.899415204678363
0.00027825593,25.0,3.0,0.0059948424,406.0,0.901754385964912
0.00027825593,25.0,3.0,0.0059948424,645.0,0.903703703703704
0.00027825593,25.0,3.0,0.0059948424,1024.0,0.897855750487329
0.00027825593,25.0,3.0,0.021544347,16.0,0.886159844054581
0.00027825593,25.0,3.0,0.021544347,25.0,0.898635477582846
0.00027825593,25.0,3.0,0.021544347,40.0,0.884210526315789
0.00027825593,25.0,3.0,0.021544347,64.0,0.892007797270955
0.00027825593,25.0,3.0,0.021544347,101.0,0.866276803118908
0.00027825593,25.0,3.0,0.021544347,161.0,0.890058479532164
0.00027825593,25.0,3.0,0.021544347,256.0,0.897465886939571
0.00027825593,25.0,3.0,0.021544347,406.0,0.894346978557505
0.00027825593,25.0,3.0,0.021544347,645.0,0.887329434697856
0.00027825593,25.0,3.0,0.021544347,1024.0,0.80896686159844
0.00027825593,25.0,3.0,0.07742637,16.0,0.871345029239766
0.00027825593,25.0,3.0,0.07742637,25.0,0.820662768031189
0.00027825593,25.0,3.0,0.07742637,40.0,0.789083820662768
0.00027825593,25.0,3.0,0.07742637,64.0,0.75672514619883
0.00027825593,25.0,3.0,0.07742637,101.0,0.760623781676413
0.00027825593,25.0,3.0,0.07742637,161.0,0.686549707602339
0.00027825593,25.0,3.0,0.07742637,256.0,0.585575048732943
0.00027825593,25.0,3.0,0.07742637,406.0,0.506042884990253
0.00027825593,25.0,3.0,0.07742637,645.0,0.499415204678363
0.00027825593,25.0,3.0,0.07742637,1024.0,0.505263157894737
0.00027825593,25.0,3.0,0.27825594,16.0,0.499415204678363
0.00027825593,25.0,3.0,0.27825594,25.0,0.532163742690059
0.00027825593,25.0,3.0,0.27825594,40.0,0.499415204678363
0.00027825593,25.0,3.0,0.27825594,64.0,0.499025341130604
0.00027825593,25.0,3.0,0.27825594,101.0,0.506432748538012
0.00027825593,25.0,3.0,0.27825594,161.0,0.499805068226121
0.00027825593,25.0,3.0,0.27825594,256.0,0.499805068226121
0.00027825593,25.0,3.0,0.27825594,406.0,0.501364522417154
0.00027825593,25.0,3.0,0.27825594,645.0,0.500974658869396
0.00027825593,25.0,3.0,0.27825594,1024.0,0.500194931773879
0.00027825593,25.0,3.0,1.0,16.0,0.499805068226121
0.00027825593,25.0,3.0,1.0,25.0,0.499805068226121
0.00027825593,25.0,3.0,1.0,40.0,0.499805068226121
0.00027825593,25.0,3.0,1.0,64.0,0.502534113060429
0.00027825593,25.0,3.0,1.0,101.0,0.499415204678363
0.00027825593,25.0,3.0,1.0,161.0,0.499805068226121
0.00027825593,25.0,3.0,1.0,256.0,0.500974658869396
0.00027825593,25.0,3.0,1.0,406.0,0.521637426900585
0.00027825593,25.0,3.0,1.0,645.0,0.532553606237817
0.00027825593,25.0,3.0,1.0,1024.0,0.548927875243665
0.00027825593,40.0,1.0,1e-05,16.0,0.742300194931774
0.00027825593,40.0,1.0,1e-05,25.0,0.809746588693957
0.00027825593,40.0,1.0,1e-05,40.0,0.849122807017544
0.00027825593,40.0,1.0,1e-05,64.0,0.867836257309942
0.00027825593,40.0,1.0,1e-05,101.0,0.879922027290448
0.00027825593,40.0,1.0,1e-05,161.0,0.892397660818713
0.00027825593,40.0,1.0,1e-05,256.0,0.901754385964912
0.00027825593,40.0,1.0,1e-05,406.0,0.90682261208577
0.00027825593,40.0,1.0,1e-05,645.0,0.90682261208577
0.00027825593,40.0,1.0,1e-05,1024.0,0.911890838206628
0.00027825593,40.0,1.0,3.5938137e-05,16.0,0.884210526315789
0.00027825593,40.0,1.0,3.5938137e-05,25.0,0.899415204678363
0.00027825593,40.0,1.0,3.5938137e-05,40.0,0.903313840155946
0.00027825593,40.0,1.0,3.5938137e-05,64.0,0.909941520467836
0.00027825593,40.0,1.0,3.5938137e-05,101.0,0.910331384015594
0.00027825593,40.0,1.0,3.5938137e-05,161.0,0.911111111111111
0.00027825593,40.0,1.0,3.5938137e-05,256.0,0.910721247563353
0.00027825593,40.0,1.0,3.5938137e-05,406.0,0.909941520467836
0.00027825593,40.0,1.0,3.5938137e-05,645.0,0.906042884990253
0.00027825593,40.0,1.0,3.5938137e-05,1024.0,0.903313840155945
0.00027825593,40.0,1.0,0.00012915497,16.0,0.905653021442495
0.00027825593,40.0,1.0,0.00012915497,25.0,0.911111111111111
0.00027825593,40.0,1.0,0.00012915497,40.0,0.905653021442495
0.00027825593,40.0,1.0,0.00012915497,64.0,0.906432748538012
0.00027825593,40.0,1.0,0.00012915497,101.0,0.902534113060429
0.00027825593,40.0,1.0,0.00012915497,161.0,0.901364522417154
0.00027825593,40.0,1.0,0.00012915497,256.0,0.895126705653021
0.00027825593,40.0,1.0,0.00012915497,406.0,0.895906432748538
0.00027825593,40.0,1.0,0.00012915497,645.0,0.89551656920078
0.00027825593,40.0,1.0,0.00012915497,1024.0,0.894736842105263
0.00027825593,40.0,1.0,0.0004641589,16.0,0.901364522417154
0.00027825593,40.0,1.0,0.0004641589,25.0,0.901754385964912
0.00027825593,40.0,1.0,0.0004641589,40.0,0.892787524366472
0.00027825593,40.0,1.0,0.0004641589,64.0,0.892397660818713
0.00027825593,40.0,1.0,0.0004641589,101.0,0.889668615984405
0.00027825593,40.0,1.0,0.0004641589,161.0,0.899025341130604
0.00027825593,40.0,1.0,0.0004641589,256.0,0.894346978557505
0.00027825593,40.0,1.0,0.0004641589,406.0,0.895906432748538
0.00027825593,40.0,1.0,0.0004641589,645.0,0.893957115009747
0.00027825593,40.0,1.0,0.0004641589,1024.0,0.892397660818713
0.00027825593,40.0,1.0,0.0016681006,16.0,0.878752436647173
0.00027825593,40.0,1.0,0.0016681006,25.0,0.880701754385965
0.00027825593,40.0,1.0,0.0016681006,40.0,0.884990253411306
0.00027825593,40.0,1.0,0.0016681006,64.0,0.89083820662768
0.00027825593,40.0,1.0,0.0016681006,101.0,0.889668615984405
0.00027825593,40.0,1.0,0.0016681006,161.0,0.895906432748538
0.00027825593,40.0,1.0,0.0016681006,256.0,0.896686159844055
0.00027825593,40.0,1.0,0.0016681006,406.0,0.892007797270955
0.00027825593,40.0,1.0,0.0016681006,645.0,0.895906432748538
0.00027825593,40.0,1.0,0.0016681006,1024.0,0.898635477582846
0.00027825593,40.0,1.0,0.0059948424,16.0,0.867056530214425
0.00027825593,40.0,1.0,0.0059948424,25.0,0.872904483430799
0.00027825593,40.0,1.0,0.0059948424,40.0,0.884990253411306
0.00027825593,40.0,1.0,0.0059948424,64.0,0.885380116959064
0.00027825593,40.0,1.0,0.0059948424,101.0,0.90214424951267
0.00027825593,40.0,1.0,0.0059948424,161.0,0.893957115009746
0.00027825593,40.0,1.0,0.0059948424,256.0,0.896686159844055
0.00027825593,40.0,1.0,0.0059948424,406.0,0.894346978557505
0.00027825593,40.0,1.0,0.0059948424,645.0,0.896686159844055
0.00027825593,40.0,1.0,0.0059948424,1024.0,0.901754385964912
0.00027825593,40.0,1.0,0.021544347,16.0,0.874853801169591
0.00027825593,40.0,1.0,0.021544347,25.0,0.88187134502924
0.00027825593,40.0,1.0,0.021544347,40.0,0.883820662768031
0.00027825593,40.0,1.0,0.021544347,64.0,0.890448343079922
0.00027825593,40.0,1.0,0.021544347,101.0,0.897076023391813
0.00027825593,40.0,1.0,0.021544347,161.0,0.899025341130604
0.00027825593,40.0,1.0,0.021544347,256.0,0.898245614035088
0.00027825593,40.0,1.0,0.021544347,406.0,0.899025341130604
0.00027825593,40.0,1.0,0.021544347,645.0,0.898635477582846
0.00027825593,40.0,1.0,0.021544347,1024.0,0.896296296296296
0.00027825593,40.0,1.0,0.07742637,16.0,0.888499025341131
0.00027825593,40.0,1.0,0.07742637,25.0,0.889278752436647
0.00027825593,40.0,1.0,0.07742637,40.0,0.891617933723197
0.00027825593,40.0,1.0,0.07742637,64.0,0.884210526315789
0.00027825593,40.0,1.0,0.07742637,101.0,0.89083820662768
0.00027825593,40.0,1.0,0.07742637,161.0,0.897076023391813
0.00027825593,40.0,1.0,0.07742637,256.0,0.889668615984405
0.00027825593,40.0,1.0,0.07742637,406.0,0.888109161793372
0.00027825593,40.0,1.0,0.07742637,645.0,0.888888888888889
0.00027825593,40.0,1.0,0.07742637,1024.0,0.892397660818713
0.00027825593,40.0,1.0,0.27825594,16.0,0.883430799220273
0.00027825593,40.0,1.0,0.27825594,25.0,0.884210526315789
0.00027825593,40.0,1.0,0.27825594,40.0,0.887719298245614
0.00027825593,40.0,1.0,0.27825594,64.0,0.89551656920078
0.00027825593,40.0,1.0,0.27825594,101.0,0.862378167641326
0.00027825593,40.0,1.0,0.27825594,161.0,0.883040935672515
0.00027825593,40.0,1.0,0.27825594,256.0,0.877972709551657
0.00027825593,40.0,1.0,0.27825594,406.0,0.888109161793372
0.00027825593,40.0,1.0,0.27825594,645.0,0.894736842105263
0.00027825593,40.0,1.0,0.27825594,1024.0,0.887329434697856
0.00027825593,40.0,1.0,1.0,16.0,0.749317738791423
0.00027825593,40.0,1.0,1.0,25.0,0.793372319688109
0.00027825593,40.0,1.0,1.0,40.0,0.805068226120858
0.00027825593,40.0,1.0,1.0,64.0,0.839766081871345
0.00027825593,40.0,1.0,1.0,101.0,0.812085769980507
0.00027825593,40.0,1.0,1.0,161.0,0.785964912280702
0.00027825593,40.0,1.0,1.0,256.0,0.797270955165692
0.00027825593,40.0,1.0,1.0,406.0,0.861598440545809
0.00027825593,40.0,1.0,1.0,645.0,0.886549707602339
0.00027825593,40.0,1.0,1.0,1024.0,0.889668615984405
0.00027825593,40.0,2.0,1e-05,16.0,0.794931773879142
0.00027825593,40.0,2.0,1e-05,25.0,0.850682261208577
0.00027825593,40.0,2.0,1e-05,40.0,0.877972709551657
0.00027825593,40.0,2.0,1e-05,64.0,0.898635477582846
0.00027825593,40.0,2.0,1e-05,101.0,0.899025341130604
0.00027825593,40.0,2.0,1e-05,161.0,0.905263157894737
0.00027825593,40.0,2.0,1e-05,256.0,0.90682261208577
0.00027825593,40.0,2.0,1e-05,406.0,0.902534113060429
0.00027825593,40.0,2.0,1e-05,645.0,0.896296296296296
0.00027825593,40.0,2.0,1e-05,1024.0,0.897855750487329
0.00027825593,40.0,2.0,3.5938137e-05,16.0,0.883430799220273
0.00027825593,40.0,2.0,3.5938137e-05,25.0,0.894736842105263
0.00027825593,40.0,2.0,3.5938137e-05,40.0,0.899025341130604
0.00027825593,40.0,2.0,3.5938137e-05,64.0,0.90448343079922
0.00027825593,40.0,2.0,3.5938137e-05,101.0,0.903703703703704
0.00027825593,40.0,2.0,3.5938137e-05,161.0,0.897465886939571
0.00027825593,40.0,2.0,3.5938137e-05,256.0,0.893567251461988
0.00027825593,40.0,2.0,3.5938137e-05,406.0,0.891617933723197
0.00027825593,40.0,2.0,3.5938137e-05,645.0,0.891228070175438
0.00027825593,40.0,2.0,3.5938137e-05,1024.0,0.897465886939571
0.00027825593,40.0,2.0,0.00012915497,16.0,0.899805068226121
0.00027825593,40.0,2.0,0.00012915497,25.0,0.90448343079922
0.00027825593,40.0,2.0,0.00012915497,40.0,0.897076023391813
0.00027825593,40.0,2.0,0.00012915497,64.0,0.89083820662768
0.00027825593,40.0,2.0,0.00012915497,101.0,0.892007797270955
0.00027825593,40.0,2.0,0.00012915497,161.0,0.895906432748538
0.00027825593,40.0,2.0,0.00012915497,256.0,0.892007797270955
0.00027825593,40.0,2.0,0.00012915497,406.0,0.888888888888889
0.00027825593,40.0,2.0,0.00012915497,645.0,0.890448343079922
0.00027825593,40.0,2.0,0.00012915497,1024.0,0.896296296296296
0.00027825593,40.0,2.0,0.0004641589,16.0,0.887329434697856
0.00027825593,40.0,2.0,0.0004641589,25.0,0.886939571150097
0.00027825593,40.0,2.0,0.0004641589,40.0,0.884210526315789
0.00027825593,40.0,2.0,0.0004641589,64.0,0.890448343079922
0.00027825593,40.0,2.0,0.0004641589,101.0,0.893567251461988
0.00027825593,40.0,2.0,0.0004641589,161.0,0.896296296296296
0.00027825593,40.0,2.0,0.0004641589,256.0,0.894346978557505
0.00027825593,40.0,2.0,0.0004641589,406.0,0.892007797270955
0.00027825593,40.0,2.0,0.0004641589,645.0,0.894346978557505
0.00027825593,40.0,2.0,0.0004641589,1024.0,0.895126705653021
0.00027825593,40.0,2.0,0.0016681006,16.0,0.875243664717349
0.00027825593,40.0,2.0,0.0016681006,25.0,0.8682261208577
0.00027825593,40.0,2.0,0.0016681006,40.0,0.883430799220273
0.00027825593,40.0,2.0,0.0016681006,64.0,0.896686159844055
0.00027825593,40.0,2.0,0.0016681006,101.0,0.890058479532164
0.00027825593,40.0,2.0,0.0016681006,161.0,0.89551656920078
0.00027825593,40.0,2.0,0.0016681006,256.0,0.897076023391813
0.00027825593,40.0,2.0,0.0016681006,406.0,0.898245614035088
0.00027825593,40.0,2.0,0.0016681006,645.0,0.902534113060429
0.00027825593,40.0,2.0,0.0016681006,1024.0,0.89317738791423
0.00027825593,40.0,2.0,0.0059948424,16.0,0.885380116959064
